Yil,Ay,Gun,Saat,Nem
Y2023,Haziran,D10,T2000,45.414265
Y2023,Haziran,D10,T2100,53.127106
Y2023,Haziran,D10,T2200,63.586746
Y2023,Haziran,D10,T2300,68.65508
Y2023,Haziran,D11,T0000,71.88695
Y2023,Haziran,D11,T0100,76.86114
Y2023,Haziran,D11,T0200,80.19559
Y2023,Haziran,D11,T0300,84.26348
Y2023,Haziran,D11,T0400,83.99672
Y2023,Haziran,D11,T0500,76.26186
Y2023,Haziran,D11,T0600,65.13218
Y2023,Haziran,D11,T0700,57.547443
Y2023,Haziran,D11,T0800,52.246464
Y2023,Haziran,D11,T0900,48.140182
Y2023,Haziran,D11,T1000,44.820236
Y2023,Haziran,D11,T1100,40.124397
Y2023,Haziran,D11,T1200,36.100117
Y2023,Haziran,D11,T1300,34.974953
Y2023,Haziran,D11,T1400,33.91403
Y2023,Haziran,D11,T1500,32.90929
Y2023,Haziran,D11,T1600,31.094618
Y2023,Haziran,D11,T1700,28.823715
Y2023,Haziran,D11,T1800,28.332869
Y2023,Haziran,D11,T1900,38.463093
Y2023,Haziran,D11,T2000,35.27053
Y2023,Haziran,D11,T2100,46.841415
Y2023,Haziran,D11,T2200,53.193718
Y2023,Haziran,D11,T2300,58.481266
Y2023,Haziran,D12,T0000,60.880665
Y2023,Haziran,D12,T0100,62.840626
Y2023,Haziran,D12,T0200,67.9961
Y2023,Haziran,D12,T0300,71.20166
Y2023,Haziran,D12,T0400,76.70054
Y2023,Haziran,D12,T0500,68.39522
Y2023,Haziran,D12,T0600,55.744453
Y2023,Haziran,D12,T0700,46.347374
Y2023,Haziran,D12,T0800,41.457043
Y2023,Haziran,D12,T0900,36.39312
Y2023,Haziran,D12,T1000,30.314365
Y2023,Haziran,D12,T1100,27.710836
Y2023,Haziran,D12,T1200,25.821875
Y2023,Haziran,D12,T1300,24.333918
Y2023,Haziran,D12,T1400,23.321823
Y2023,Haziran,D12,T1500,22.653118
Y2023,Haziran,D12,T1600,22.629786
Y2023,Haziran,D12,T1700,21.643433
Y2023,Haziran,D12,T1800,21.187788
Y2023,Haziran,D12,T1900,25.14069
Y2023,Haziran,D12,T2000,33.797104
Y2023,Haziran,D12,T2100,40.113903
Y2023,Haziran,D12,T2200,46.593945
Y2023,Haziran,D12,T2300,50.48355
Y2023,Haziran,D13,T0000,56.09154
Y2023,Haziran,D13,T0100,59.611626
Y2023,Haziran,D13,T0200,65.31568
Y2023,Haziran,D13,T0300,66.13315
Y2023,Haziran,D13,T0400,65.50863
Y2023,Haziran,D13,T0500,60.71036
Y2023,Haziran,D13,T0600,47.834084
Y2023,Haziran,D13,T0700,38.614277
Y2023,Haziran,D13,T0800,33.68252
Y2023,Haziran,D13,T0900,30.578695
Y2023,Haziran,D13,T1000,26.68401
Y2023,Haziran,D13,T1100,24.757442
Y2023,Haziran,D13,T1200,24.057926
Y2023,Haziran,D13,T1300,23.912292
Y2023,Haziran,D13,T1400,22.830593
Y2023,Haziran,D13,T1500,21.357092
Y2023,Haziran,D13,T1600,19.25446
Y2023,Haziran,D13,T1700,16.795803
Y2023,Haziran,D13,T1800,13.692192
Y2023,Haziran,D13,T1900,14.779695
Y2023,Haziran,D13,T2000,23.568542
Y2023,Haziran,D13,T2100,33.31535
Y2023,Haziran,D13,T2200,39.6759
Y2023,Haziran,D13,T2300,45.467216
Y2023,Haziran,D14,T0000,49.45233
Y2023,Haziran,D14,T0100,55.75912
Y2023,Haziran,D14,T0200,61.377174
Y2023,Haziran,D14,T0300,65.19902
Y2023,Haziran,D14,T0400,69.6904
Y2023,Haziran,D14,T0500,62.047188
Y2023,Haziran,D14,T0600,48.418587
Y2023,Haziran,D14,T0700,37.94201
Y2023,Haziran,D14,T0800,31.621687
Y2023,Haziran,D14,T0900,27.634508
Y2023,Haziran,D14,T1000,25.180248
Y2023,Haziran,D14,T1100,24.135733
Y2023,Haziran,D14,T1200,23.67399
Y2023,Haziran,D14,T1300,22.81066
Y2023,Haziran,D14,T1400,22.917559
Y2023,Haziran,D14,T1500,22.859438
Y2023,Haziran,D14,T1600,24.062923
Y2023,Haziran,D14,T1700,24.435293
Y2023,Haziran,D14,T1800,22.898472
Y2023,Haziran,D14,T1900,26.887264
Y2023,Haziran,D14,T2000,33.62727
Y2023,Haziran,D14,T2100,38.51378
Y2023,Haziran,D14,T2200,46.808613
Y2023,Haziran,D14,T2300,55.178852
Y2023,Haziran,D15,T0000,59.621708
Y2023,Haziran,D15,T0100,59.962772
Y2023,Haziran,D15,T0200,61.505302
Y2023,Haziran,D15,T0300,65.57601
Y2023,Haziran,D15,T0400,67.56291
Y2023,Haziran,D15,T0500,70.21722
Y2023,Haziran,D15,T0600,55.81224
Y2023,Haziran,D15,T0700,49.24531
Y2023,Haziran,D15,T0800,42.783653
Y2023,Haziran,D15,T0900,36.908493
Y2023,Haziran,D15,T1000,32.760494
Y2023,Haziran,D15,T1100,29.421438
Y2023,Haziran,D15,T1200,26.587057
Y2023,Haziran,D15,T1300,24.49565
Y2023,Haziran,D15,T1400,23.068968
Y2023,Haziran,D15,T1500,22.6649
Y2023,Haziran,D15,T1600,24.077925
Y2023,Haziran,D15,T1700,25.574396
Y2023,Haziran,D15,T1800,23.742132
Y2023,Haziran,D15,T1900,28.212656
Y2023,Haziran,D15,T2000,38.534813
Y2023,Haziran,D15,T2100,46.396053
Y2023,Haziran,D15,T2200,56.376804
Y2023,Haziran,D15,T2300,57.683784
Y2023,Haziran,D16,T0000,63.5439
Y2023,Haziran,D16,T0100,69.46633
Y2023,Haziran,D16,T0200,74.16327
Y2023,Haziran,D16,T0300,77.31361
Y2023,Haziran,D16,T0400,80.73633
Y2023,Haziran,D16,T0500,73.76487
Y2023,Haziran,D16,T0600,61.074326
Y2023,Haziran,D16,T0700,52.141094
Y2023,Haziran,D16,T0800,42.95153
Y2023,Haziran,D16,T0900,34.84765
Y2023,Haziran,D16,T1000,28.255434
Y2023,Haziran,D16,T1100,24.42472
Y2023,Haziran,D16,T1200,22.112003
Y2023,Haziran,D16,T1300,20.690144
Y2023,Haziran,D16,T1400,19.652126
Y2023,Haziran,D16,T1500,19.786121
Y2023,Haziran,D16,T1600,19.790644
Y2023,Haziran,D16,T1700,20.636934
Y2023,Haziran,D16,T1800,21.897097
Y2023,Haziran,D16,T1900,28.320127
Y2023,Haziran,D16,T2000,33.280247
Y2023,Haziran,D16,T2100,36.913563
Y2023,Haziran,D16,T2200,40.019886
Y2023,Haziran,D16,T2300,43.753674
Y2023,Haziran,D17,T0000,49.99568
Y2023,Haziran,D17,T0100,59.82029
Y2023,Haziran,D17,T0200,67.28684
Y2023,Haziran,D17,T0300,74.39273
Y2023,Haziran,D17,T0400,79.563805
Y2023,Haziran,D17,T0500,67.36601
Y2023,Haziran,D17,T0600,53.991077
Y2023,Haziran,D17,T0700,46.859726
Y2023,Haziran,D17,T0800,40.82309
Y2023,Haziran,D17,T0900,34.008827
Y2023,Haziran,D17,T1000,26.384262
Y2023,Haziran,D17,T1100,23.12671
Y2023,Haziran,D17,T1200,21.93049
Y2023,Haziran,D17,T1300,21.397923
Y2023,Haziran,D17,T1400,20.299343
Y2023,Haziran,D17,T1500,20.244944
Y2023,Haziran,D17,T1600,20.615923
Y2023,Haziran,D17,T1700,21.2843
Y2023,Haziran,D17,T1800,28.891382
Y2023,Haziran,D17,T1900,26.28187
Y2023,Haziran,D17,T2000,34.55241
Y2023,Haziran,D17,T2100,42.739265
Y2023,Haziran,D17,T2200,46.925194
Y2023,Haziran,D17,T2300,50.882313
Y2023,Haziran,D18,T0000,56.947166
Y2023,Haziran,D18,T0100,64.14436
Y2023,Haziran,D18,T0200,61.907955
Y2023,Haziran,D18,T0300,64.19048
Y2023,Haziran,D18,T0400,64.529594
Y2023,Haziran,D18,T0500,65.16194
Y2023,Haziran,D18,T0600,50.001396
Y2023,Haziran,D18,T0700,43.73732
Y2023,Haziran,D18,T0800,38.19966
Y2023,Haziran,D18,T0900,34.699696
Y2023,Haziran,D18,T1000,31.50809
Y2023,Haziran,D18,T1100,29.44007
Y2023,Haziran,D18,T1200,26.7738
Y2023,Haziran,D18,T1300,26.41363
Y2023,Haziran,D18,T1400,27.217358
Y2023,Haziran,D18,T1500,28.121353
Y2023,Haziran,D18,T1600,30.055069
Y2023,Haziran,D18,T1700,38.475883
Y2023,Haziran,D18,T1800,44.863316
Y2023,Haziran,D18,T1900,50.903175
Y2023,Haziran,D18,T2000,63.022816
Y2023,Haziran,D18,T2100,65.23376
Y2023,Haziran,D18,T2200,59.501846
Y2023,Haziran,D18,T2300,68.278595
Y2023,Haziran,D19,T0000,68.55731
Y2023,Haziran,D19,T0100,69.66657
Y2023,Haziran,D19,T0200,76.28121
Y2023,Haziran,D19,T0300,80.56737
Y2023,Haziran,D19,T0400,84.48735
Y2023,Haziran,D19,T0500,82.02489
Y2023,Haziran,D19,T0600,75.83007
Y2023,Haziran,D19,T0700,70.73694
Y2023,Haziran,D19,T0800,63.555256
Y2023,Haziran,D19,T0900,54.799046
Y2023,Haziran,D19,T1000,50.790062
Y2023,Haziran,D19,T1100,46.27482
Y2023,Haziran,D19,T1200,42.379898
Y2023,Haziran,D19,T1300,39.427387
Y2023,Haziran,D19,T1400,37.564236
Y2023,Haziran,D19,T1500,37.30901
Y2023,Haziran,D19,T1600,36.123486
Y2023,Haziran,D19,T1700,34.65153
Y2023,Haziran,D19,T1800,36.43499
Y2023,Haziran,D19,T1900,45.777885
Y2023,Haziran,D19,T2000,53.2273
Y2023,Haziran,D19,T2100,62.10059
Y2023,Haziran,D19,T2200,70.687996
Y2023,Haziran,D19,T2300,82.40956
Y2023,Haziran,D20,T0000,90.41457
Y2023,Haziran,D20,T0100,93.34308
Y2023,Haziran,D20,T0200,95.46622
Y2023,Haziran,D20,T0300,92.98
Y2023,Haziran,D20,T0400,94.50128
Y2023,Haziran,D20,T0500,93.39772
Y2023,Haziran,D20,T0600,88.019646
Y2023,Haziran,D20,T0700,75.412994
Y2023,Haziran,D20,T0800,63.828613
Y2023,Haziran,D20,T0900,56.38913
Y2023,Haziran,D20,T1000,49.221165
Y2023,Haziran,D20,T1100,43.977646
Y2023,Haziran,D20,T1200,38.62378
Y2023,Haziran,D20,T1300,35.74327
Y2023,Haziran,D20,T1400,34.991035
Y2023,Haziran,D20,T1500,36.050346
Y2023,Haziran,D20,T1600,40.836235
Y2023,Haziran,D20,T1700,64.11602
Y2023,Haziran,D20,T1800,73.24386
Y2023,Haziran,D20,T1900,77.81279
Y2023,Haziran,D20,T2000,84.084755
Y2023,Haziran,D20,T2100,88.70652
Y2023,Haziran,D20,T2200,77.05519
Y2023,Haziran,D20,T2300,81.40409
Y2023,Haziran,D21,T0000,82.77182
Y2023,Haziran,D21,T0100,83.87064
Y2023,Haziran,D21,T0200,84.625404
Y2023,Haziran,D21,T0300,84.42816
Y2023,Haziran,D21,T0400,84.31375
Y2023,Haziran,D21,T0500,83.336845
Y2023,Haziran,D21,T0600,83.04956
Y2023,Haziran,D21,T0700,85.08933
Y2023,Haziran,D21,T0800,86.52135
Y2023,Haziran,D21,T0900,77.63935
Y2023,Haziran,D21,T1000,66.78431
Y2023,Haziran,D21,T1100,58.560833
Y2023,Haziran,D21,T1200,50.833958
Y2023,Haziran,D21,T1300,50.587727
Y2023,Haziran,D21,T1400,52.535526
Y2023,Haziran,D21,T1500,54.97084
Y2023,Haziran,D21,T1600,54.70723
Y2023,Haziran,D21,T1700,54.051563
Y2023,Haziran,D21,T1800,58.829636
Y2023,Haziran,D21,T1900,63.01537
Y2023,Haziran,D21,T2000,70.14058
Y2023,Haziran,D21,T2100,75.653725
Y2023,Haziran,D21,T2200,76.50628
Y2023,Haziran,D21,T2300,82.67144
Y2023,Haziran,D22,T0000,83.31442
Y2023,Haziran,D22,T0100,85.8393
Y2023,Haziran,D22,T0200,85.92709
Y2023,Haziran,D22,T0300,84.681076
Y2023,Haziran,D22,T0400,91.69916
Y2023,Haziran,D22,T0500,88.687386
Y2023,Haziran,D22,T0600,82.483116
Y2023,Haziran,D22,T0700,76.84116
Y2023,Haziran,D22,T0800,72.64833
Y2023,Haziran,D22,T0900,68.447075
Y2023,Haziran,D22,T1000,66.83239
Y2023,Haziran,D22,T1100,60.814053
Y2023,Haziran,D22,T1200,56.319332
Y2023,Haziran,D22,T1300,53.11429
Y2023,Haziran,D22,T1400,57.163254
Y2023,Haziran,D22,T1500,81.458534
Y2023,Haziran,D22,T1600,73.52332
Y2023,Haziran,D22,T1700,73.05771
Y2023,Haziran,D22,T1800,77.83859
Y2023,Haziran,D22,T1900,80.87911
Y2023,Haziran,D22,T2000,86.27692
Y2023,Haziran,D22,T2100,88.25137
Y2023,Haziran,D22,T2200,88.9932
Y2023,Haziran,D22,T2300,88.92538
Y2023,Haziran,D23,T0000,90.10494
Y2023,Haziran,D23,T0100,89.691895
Y2023,Haziran,D23,T0200,88.78613
Y2023,Haziran,D23,T0300,89.553696
Y2023,Haziran,D23,T0400,89.66506
Y2023,Haziran,D23,T0500,88.13742
Y2023,Haziran,D23,T0600,85.02026
Y2023,Haziran,D23,T0700,77.32877
Y2023,Haziran,D23,T0800,68.84466
Y2023,Haziran,D23,T0900,60.08208
Y2023,Haziran,D23,T1000,53.276234
Y2023,Haziran,D23,T1100,46.196857
Y2023,Haziran,D23,T1200,42.195156
Y2023,Haziran,D23,T1300,40.102333
Y2023,Haziran,D23,T1400,38.633675
Y2023,Haziran,D23,T1500,37.5787
Y2023,Haziran,D23,T1600,36.80651
Y2023,Haziran,D23,T1700,37.45304
Y2023,Haziran,D23,T1800,40.14819
Y2023,Haziran,D23,T1900,52.2017
Y2023,Haziran,D23,T2000,65.354774
Y2023,Haziran,D23,T2100,64.842926
Y2023,Haziran,D23,T2200,66.1769
Y2023,Haziran,D23,T2300,69.780846
Y2023,Haziran,D24,T0000,72.30609
Y2023,Haziran,D24,T0100,79.714294
Y2023,Haziran,D24,T0200,87.17623
Y2023,Haziran,D24,T0300,91.91337
Y2023,Haziran,D24,T0400,92.88378
Y2023,Haziran,D24,T0500,85.1906
Y2023,Haziran,D24,T0600,72.786064
Y2023,Haziran,D24,T0700,61.96026
Y2023,Haziran,D24,T0800,52.839775
Y2023,Haziran,D24,T0900,46.115597
Y2023,Haziran,D24,T1000,42.33807
Y2023,Haziran,D24,T1100,38.83035
Y2023,Haziran,D24,T1200,36.30125
Y2023,Haziran,D24,T1300,34.50005
Y2023,Haziran,D24,T1400,33.415897
Y2023,Haziran,D24,T1500,32.492867
Y2023,Haziran,D24,T1600,31.915773
Y2023,Haziran,D24,T1700,31.763824
Y2023,Haziran,D24,T1800,35.442627
Y2023,Haziran,D24,T1900,45.30533
Y2023,Haziran,D24,T2000,52.07919
Y2023,Haziran,D24,T2100,61.682537
Y2023,Haziran,D24,T2200,69.35295
Y2023,Haziran,D24,T2300,72.84341
Y2023,Haziran,D25,T0000,76.39562
Y2023,Haziran,D25,T0100,80.709816
Y2023,Haziran,D25,T0200,84.47927
Y2023,Haziran,D25,T0300,89.5933
Y2023,Haziran,D25,T0400,90.96412
Y2023,Haziran,D25,T0500,81.02986
Y2023,Haziran,D25,T0600,68.00489
Y2023,Haziran,D25,T0700,55.99978
Y2023,Haziran,D25,T0800,46.30436
Y2023,Haziran,D25,T0900,40.721783
Y2023,Haziran,D25,T1000,36.07918
Y2023,Haziran,D25,T1100,32.766445
Y2023,Haziran,D25,T1200,30.325392
Y2023,Haziran,D25,T1300,28.00109
Y2023,Haziran,D25,T1400,26.220264
Y2023,Haziran,D25,T1500,25.170149
Y2023,Haziran,D25,T1600,24.632399
Y2023,Haziran,D25,T1700,25.362183
Y2023,Haziran,D25,T1800,31.13477
Y2023,Haziran,D25,T1900,38.871044
Y2023,Haziran,D25,T2000,39.71727
Y2023,Haziran,D25,T2100,48.604694
Y2023,Haziran,D25,T2200,52.814175
Y2023,Haziran,D25,T2300,63.81002
Y2023,Haziran,D26,T0000,68.98417
Y2023,Haziran,D26,T0100,73.78678
Y2023,Haziran,D26,T0200,77.0579
Y2023,Haziran,D26,T0300,79.22136
Y2023,Haziran,D26,T0400,78.72782
Y2023,Haziran,D26,T0500,73.336395
Y2023,Haziran,D26,T0600,61.24551
Y2023,Haziran,D26,T0700,52.175236
Y2023,Haziran,D26,T0800,49.682762
Y2023,Haziran,D26,T0900,47.534264
Y2023,Haziran,D26,T1000,46.428123
Y2023,Haziran,D26,T1100,42.721462
Y2023,Haziran,D26,T1200,41.078064
Y2023,Haziran,D26,T1300,38.574284
Y2023,Haziran,D26,T1400,36.532032
Y2023,Haziran,D26,T1500,35.488285
Y2023,Haziran,D26,T1600,35.662754
Y2023,Haziran,D26,T1700,35.67876
Y2023,Haziran,D26,T1800,35.22268
Y2023,Haziran,D26,T1900,37.817394
Y2023,Haziran,D26,T2000,44.088783
Y2023,Haziran,D26,T2100,48.34238
Y2023,Haziran,D26,T2200,55.61692
Y2023,Haziran,D26,T2300,61.555042
Y2023,Haziran,D27,T0000,62.60044
Y2023,Haziran,D27,T0100,66.47923
Y2023,Haziran,D27,T0200,69.878914
Y2023,Haziran,D27,T0300,68.14404
Y2023,Haziran,D27,T0400,70.00863
Y2023,Haziran,D27,T0500,70.29158
Y2023,Haziran,D27,T0600,62.41853
Y2023,Haziran,D27,T0700,56.96932
Y2023,Haziran,D27,T0800,50.411045
Y2023,Haziran,D27,T0900,45.566708
Y2023,Haziran,D27,T1000,39.970764
Y2023,Haziran,D27,T1100,38.085808
Y2023,Haziran,D27,T1200,36.170914
Y2023,Haziran,D27,T1300,34.428112
Y2023,Haziran,D27,T1400,31.84204
Y2023,Haziran,D27,T1500,31.945707
Y2023,Haziran,D27,T1600,31.55285
Y2023,Haziran,D27,T1700,31.422174
Y2023,Haziran,D27,T1800,30.976162
Y2023,Haziran,D27,T1900,38.728714
Y2023,Haziran,D27,T2000,46.867264
Y2023,Haziran,D27,T2100,53.20712
Y2023,Haziran,D27,T2200,56.234177
Y2023,Haziran,D27,T2300,62.586044
Y2023,Haziran,D28,T0000,65.29988
Y2023,Haziran,D28,T0100,68.9976
Y2023,Haziran,D28,T0200,68.893745
Y2023,Haziran,D28,T0300,65.655785
Y2023,Haziran,D28,T0400,67.3297
Y2023,Haziran,D28,T0500,71.22351
Y2023,Haziran,D28,T0600,64.33177
Y2023,Haziran,D28,T0700,60.056984
Y2023,Haziran,D28,T0800,52.620422
Y2023,Haziran,D28,T0900,46.847775
Y2023,Haziran,D28,T1000,42.65909
Y2023,Haziran,D28,T1100,37.20209
Y2023,Haziran,D28,T1200,34.582367
Y2023,Haziran,D28,T1300,33.714123
Y2023,Haziran,D28,T1400,33.08118
Y2023,Haziran,D28,T1500,32.65734
Y2023,Haziran,D28,T1600,33.84358
Y2023,Haziran,D28,T1700,34.528927
Y2023,Haziran,D28,T1800,35.58382
Y2023,Haziran,D28,T1900,39.93755
Y2023,Haziran,D28,T2000,47.501884
Y2023,Haziran,D28,T2100,55.699066
Y2023,Haziran,D28,T2200,65.597145
Y2023,Haziran,D28,T2300,72.5406
Y2023,Haziran,D29,T0000,76.33697
Y2023,Haziran,D29,T0100,77.42862
Y2023,Haziran,D29,T0200,78.501625
Y2023,Haziran,D29,T0300,83.59276
Y2023,Haziran,D29,T0400,88.00277
Y2023,Haziran,D29,T0500,78.76456
Y2023,Haziran,D29,T0600,68.41248
Y2023,Haziran,D29,T0700,59.107395
Y2023,Haziran,D29,T0800,50.968758
Y2023,Haziran,D29,T0900,44.347996
Y2023,Haziran,D29,T1000,41.404102
Y2023,Haziran,D29,T1100,37.48614
Y2023,Haziran,D29,T1200,36.816055
Y2023,Haziran,D29,T1300,38.826458
Y2023,Haziran,D29,T1400,37.7789
Y2023,Haziran,D29,T1500,36.149338
Y2023,Haziran,D29,T1600,36.392696
Y2023,Haziran,D29,T1700,35.729515
Y2023,Haziran,D29,T1800,39.66179
Y2023,Haziran,D29,T1900,50.448574
Y2023,Haziran,D29,T2000,58.888615
Y2023,Haziran,D29,T2100,67.34481
Y2023,Haziran,D29,T2200,64.88295
Y2023,Haziran,D29,T2300,70.72868
Y2023,Haziran,D30,T0000,76.083534
Y2023,Haziran,D30,T0100,78.5543
Y2023,Haziran,D30,T0200,81.81236
Y2023,Haziran,D30,T0300,83.738
Y2023,Haziran,D30,T0400,83.43376
Y2023,Haziran,D30,T0500,86.03287
Y2023,Haziran,D30,T0600,84.8753
Y2023,Haziran,D30,T0700,84.93275
Y2023,Haziran,D30,T0800,80.95101
Y2023,Haziran,D30,T0900,76.859634
Y2023,Haziran,D30,T1000,79.84205
Y2023,Haziran,D30,T1100,74.78369
Y2023,Haziran,D30,T1200,75.382095
Y2023,Haziran,D30,T1300,75.91995
Y2023,Haziran,D30,T1400,73.50999
Y2023,Haziran,D30,T1500,72.26932
Y2023,Haziran,D30,T1600,73.52788
Y2023,Haziran,D30,T1700,76.80859
Y2023,Haziran,D30,T1800,78.655334
Y2023,Haziran,D30,T1900,82.09615
Y2023,Haziran,D30,T2000,84.39002
Y2023,Haziran,D30,T2100,83.14397
Y2023,Haziran,D30,T2200,85.81118
Y2023,Haziran,D30,T2300,86.38523
Y2023,Temmuz,D01,T0000,84.98273
Y2023,Temmuz,D01,T0100,83.75546
Y2023,Temmuz,D01,T0200,82.6903
Y2023,Temmuz,D01,T0300,81.78963
Y2023,Temmuz,D01,T0400,81.04947
Y2023,Temmuz,D01,T0500,77.51898
Y2023,Temmuz,D01,T0600,65.63652
Y2023,Temmuz,D01,T0700,55.669014
Y2023,Temmuz,D01,T0800,50.203686
Y2023,Temmuz,D01,T0900,47.698177
Y2023,Temmuz,D01,T1000,45.95332
Y2023,Temmuz,D01,T1100,46.76553
Y2023,Temmuz,D01,T1200,47.719852
Y2023,Temmuz,D01,T1300,52.964607
Y2023,Temmuz,D01,T1400,58.436504
Y2023,Temmuz,D01,T1500,62.699448
Y2023,Temmuz,D01,T1600,64.72603
Y2023,Temmuz,D01,T1700,70.982765
Y2023,Temmuz,D01,T1800,75.28081
Y2023,Temmuz,D01,T1900,81.19278
Y2023,Temmuz,D01,T2000,84.593475
Y2023,Temmuz,D01,T2100,85.45596
Y2023,Temmuz,D01,T2200,89.08982
Y2023,Temmuz,D01,T2300,88.934845
Y2023,Temmuz,D02,T0000,89.43676
Y2023,Temmuz,D02,T0100,89.247055
Y2023,Temmuz,D02,T0200,86.69661
Y2023,Temmuz,D02,T0300,83.59638
Y2023,Temmuz,D02,T0400,81.58709
Y2023,Temmuz,D02,T0500,80.695
Y2023,Temmuz,D02,T0600,77.46069
Y2023,Temmuz,D02,T0700,70.546074
Y2023,Temmuz,D02,T0800,65.21229
Y2023,Temmuz,D02,T0900,59.487206
Y2023,Temmuz,D02,T1000,59.308876
Y2023,Temmuz,D02,T1100,56.206024
Y2023,Temmuz,D02,T1200,52.455116
Y2023,Temmuz,D02,T1300,49.179623
Y2023,Temmuz,D02,T1400,48.568623
Y2023,Temmuz,D02,T1500,46.09952
Y2023,Temmuz,D02,T1600,43.511185
Y2023,Temmuz,D02,T1700,41.03248
Y2023,Temmuz,D02,T1800,39.24135
Y2023,Temmuz,D02,T1900,43.52951
Y2023,Temmuz,D02,T2000,53.27754
Y2023,Temmuz,D02,T2100,62.37183
Y2023,Temmuz,D02,T2200,61.722454
Y2023,Temmuz,D02,T2300,63.386627
Y2023,Temmuz,D03,T0000,63.754116
Y2023,Temmuz,D03,T0100,65.22633
Y2023,Temmuz,D03,T0200,65.811676
Y2023,Temmuz,D03,T0300,66.16311
Y2023,Temmuz,D03,T0400,65.86152
Y2023,Temmuz,D03,T0500,63.2622
Y2023,Temmuz,D03,T0600,60.283955
Y2023,Temmuz,D03,T0700,54.80354
Y2023,Temmuz,D03,T0800,50.10473
Y2023,Temmuz,D03,T0900,45.90864
Y2023,Temmuz,D03,T1000,44.50514
Y2023,Temmuz,D03,T1100,44.425865
Y2023,Temmuz,D03,T1200,43.857826
Y2023,Temmuz,D03,T1300,43.160526
Y2023,Temmuz,D03,T1400,41.605076
Y2023,Temmuz,D03,T1500,41.1895
Y2023,Temmuz,D03,T1600,40.998436
Y2023,Temmuz,D03,T1700,42.353874
Y2023,Temmuz,D03,T1800,44.62774
Y2023,Temmuz,D03,T1900,49.46344
Y2023,Temmuz,D03,T2000,60.123505
Y2023,Temmuz,D03,T2100,66.04445
Y2023,Temmuz,D03,T2200,68.34491
Y2023,Temmuz,D03,T2300,72.89755
Y2023,Temmuz,D04,T0000,74.841385
Y2023,Temmuz,D04,T0100,79.58264
Y2023,Temmuz,D04,T0200,82.52905
Y2023,Temmuz,D04,T0300,83.81646
Y2023,Temmuz,D04,T0400,88.1273
Y2023,Temmuz,D04,T0500,85.83754
Y2023,Temmuz,D04,T0600,81.17369
Y2023,Temmuz,D04,T0700,73.08705
Y2023,Temmuz,D04,T0800,64.68785
Y2023,Temmuz,D04,T0900,58.313374
Y2023,Temmuz,D04,T1000,54.67095
Y2023,Temmuz,D04,T1100,50.556137
Y2023,Temmuz,D04,T1200,46.01587
Y2023,Temmuz,D04,T1300,43.370045
Y2023,Temmuz,D04,T1400,41.39899
Y2023,Temmuz,D04,T1500,41.121487
Y2023,Temmuz,D04,T1600,40.079956
Y2023,Temmuz,D04,T1700,38.515514
Y2023,Temmuz,D04,T1800,39.73995
Y2023,Temmuz,D04,T1900,45.340206
Y2023,Temmuz,D04,T2000,59.255493
Y2023,Temmuz,D04,T2100,66.93155
Y2023,Temmuz,D04,T2200,71.421906
Y2023,Temmuz,D04,T2300,75.43
Y2023,Temmuz,D05,T0000,78.69005
Y2023,Temmuz,D05,T0100,84.923004
Y2023,Temmuz,D05,T0200,81.2641
Y2023,Temmuz,D05,T0300,80.98807
Y2023,Temmuz,D05,T0400,80.47351
Y2023,Temmuz,D05,T0500,79.67931
Y2023,Temmuz,D05,T0600,81.07696
Y2023,Temmuz,D05,T0700,80.45867
Y2023,Temmuz,D05,T0800,75.899475
Y2023,Temmuz,D05,T0900,67.64916
Y2023,Temmuz,D05,T1000,60.1562
Y2023,Temmuz,D05,T1100,54.22991
Y2023,Temmuz,D05,T1200,48.666855
Y2023,Temmuz,D05,T1300,44.90319
Y2023,Temmuz,D05,T1400,39.99806
Y2023,Temmuz,D05,T1500,39.482613
Y2023,Temmuz,D05,T1600,39.422283
Y2023,Temmuz,D05,T1700,40.522797
Y2023,Temmuz,D05,T1800,41.127216
Y2023,Temmuz,D05,T1900,52.177692
Y2023,Temmuz,D05,T2000,45.926624
Y2023,Temmuz,D05,T2100,54.181263
Y2023,Temmuz,D05,T2200,54.191208
Y2023,Temmuz,D05,T2300,56.113445
Y2023,Temmuz,D06,T0000,60.342594
Y2023,Temmuz,D06,T0100,64.43271
Y2023,Temmuz,D06,T0200,70.87266
Y2023,Temmuz,D06,T0300,73.88573
Y2023,Temmuz,D06,T0400,78.76383
Y2023,Temmuz,D06,T0500,75.61012
Y2023,Temmuz,D06,T0600,66.15224
Y2023,Temmuz,D06,T0700,56.74891
Y2023,Temmuz,D06,T0800,48.09232
Y2023,Temmuz,D06,T0900,41.81435
Y2023,Temmuz,D06,T1000,36.32245
Y2023,Temmuz,D06,T1100,33.205875
Y2023,Temmuz,D06,T1200,31.60319
Y2023,Temmuz,D06,T1300,29.432688
Y2023,Temmuz,D06,T1400,26.751806
Y2023,Temmuz,D06,T1500,25.808533
Y2023,Temmuz,D06,T1600,22.964552
Y2023,Temmuz,D06,T1700,21.781012
Y2023,Temmuz,D06,T1800,27.78311
Y2023,Temmuz,D06,T1900,39.363968
Y2023,Temmuz,D06,T2000,56.02831
Y2023,Temmuz,D06,T2100,61.20123
Y2023,Temmuz,D06,T2200,65.46999
Y2023,Temmuz,D06,T2300,69.7317
Y2023,Temmuz,D07,T0000,74.04481
