Yil,Ay,Gun,Saat,Bulut
Y2023,Mayıs,D18,T0400,16.0
Y2023,Mayıs,D18,T0500,12.900001
Y2023,Mayıs,D18,T0600,1.2
Y2023,Mayıs,D18,T0700,0.6
Y2023,Mayıs,D18,T0800,44.0
Y2023,Mayıs,D18,T0900,84.0
Y2023,Mayıs,D18,T1000,87.0
Y2023,Mayıs,D18,T1100,99.0
Y2023,Mayıs,D18,T1200,100.0
Y2023,Mayıs,D18,T1300,91.0
Y2023,Mayıs,D18,T1400,93.0
Y2023,Mayıs,D18,T1500,93.0
Y2023,Mayıs,D18,T1600,92.0
Y2023,Mayıs,D18,T1700,88.0
Y2023,Mayıs,D18,T1800,77.0
Y2023,Mayıs,D18,T1900,81.0
Y2023,Mayıs,D18,T2000,77.0
Y2023,Mayıs,D18,T2100,72.0
Y2023,Mayıs,D18,T2200,48.0
Y2023,Mayıs,D18,T2300,32.0
Y2023,Mayıs,D19,T0000,32.0
Y2023,Mayıs,D19,T0100,20.0
Y2023,Mayıs,D19,T0200,17.7
Y2023,Mayıs,D19,T0300,21.0
Y2023,Mayıs,D19,T0400,47.0
Y2023,Mayıs,D19,T0500,27.6
Y2023,Mayıs,D19,T0600,23.400002
Y2023,Mayıs,D19,T0700,16.800001
Y2023,Mayıs,D19,T0800,71.0
Y2023,Mayıs,D19,T0900,97.0
Y2023,Mayıs,D19,T1000,79.0
Y2023,Mayıs,D19,T1100,89.0
Y2023,Mayıs,D19,T1200,100.0
Y2023,Mayıs,D19,T1300,94.0
Y2023,Mayıs,D19,T1400,98.0
Y2023,Mayıs,D19,T1500,87.0
Y2023,Mayıs,D19,T1600,92.0
Y2023,Mayıs,D19,T1700,93.0
Y2023,Mayıs,D19,T1800,96.0
Y2023,Mayıs,D19,T1900,96.0
Y2023,Mayıs,D19,T2000,81.0
Y2023,Mayıs,D19,T2100,69.0
Y2023,Mayıs,D19,T2200,70.0
Y2023,Mayıs,D19,T2300,69.0
Y2023,Mayıs,D20,T0000,78.0
Y2023,Mayıs,D20,T0100,76.0
Y2023,Mayıs,D20,T0200,73.0
Y2023,Mayıs,D20,T0300,67.0
Y2023,Mayıs,D20,T0400,54.0
Y2023,Mayıs,D20,T0500,54.0
Y2023,Mayıs,D20,T0600,64.0
Y2023,Mayıs,D20,T0700,67.0
Y2023,Mayıs,D20,T0800,88.0
Y2023,Mayıs,D20,T0900,100.0
Y2023,Mayıs,D20,T1000,91.0
Y2023,Mayıs,D20,T1100,96.0
Y2023,Mayıs,D20,T1200,100.0
Y2023,Mayıs,D20,T1300,100.0
Y2023,Mayıs,D20,T1400,95.0
Y2023,Mayıs,D20,T1500,78.0
Y2023,Mayıs,D20,T1600,93.0
Y2023,Mayıs,D20,T1700,98.0
Y2023,Mayıs,D20,T1800,95.0
Y2023,Mayıs,D20,T1900,30.000002
Y2023,Mayıs,D20,T2000,29.400002
Y2023,Mayıs,D20,T2100,29.1
Y2023,Mayıs,D20,T2200,50.0
Y2023,Mayıs,D20,T2300,40.0
Y2023,Mayıs,D21,T0000,48.0
Y2023,Mayıs,D21,T0100,29.400002
Y2023,Mayıs,D21,T0200,30.000002
Y2023,Mayıs,D21,T0300,30.000002
Y2023,Mayıs,D21,T0400,58.0
Y2023,Mayıs,D21,T0500,58.0
Y2023,Mayıs,D21,T0600,71.0
Y2023,Mayıs,D21,T0700,61.0
Y2023,Mayıs,D21,T0800,7.8
Y2023,Mayıs,D21,T0900,52.0
Y2023,Mayıs,D21,T1000,18.0
Y2023,Mayıs,D21,T1100,10.0
Y2023,Mayıs,D21,T1200,15.0
Y2023,Mayıs,D21,T1300,23.0
Y2023,Mayıs,D21,T1400,32.0
Y2023,Mayıs,D21,T1500,23.0
Y2023,Mayıs,D21,T1600,40.0
Y2023,Mayıs,D21,T1700,28.500002
Y2023,Mayıs,D21,T1800,29.7
Y2023,Mayıs,D21,T1900,29.7
Y2023,Mayıs,D21,T2000,29.7
Y2023,Mayıs,D21,T2100,29.400002
Y2023,Mayıs,D21,T2200,33.0
Y2023,Mayıs,D21,T2300,37.0
Y2023,Mayıs,D22,T0000,28.500002
Y2023,Mayıs,D22,T0100,27.0
Y2023,Mayıs,D22,T0200,25.0
Y2023,Mayıs,D22,T0300,24.0
Y2023,Mayıs,D22,T0400,17.0
Y2023,Mayıs,D22,T0500,25.0
Y2023,Mayıs,D22,T0600,25.0
Y2023,Mayıs,D22,T0700,17.0
Y2023,Mayıs,D22,T0800,14.0
Y2023,Mayıs,D22,T0900,7.0
Y2023,Mayıs,D22,T1000,8.0
Y2023,Mayıs,D22,T1100,4.0
Y2023,Mayıs,D22,T1200,4.0
Y2023,Mayıs,D22,T1300,9.0
Y2023,Mayıs,D22,T1400,18.0
Y2023,Mayıs,D22,T1500,19.0
Y2023,Mayıs,D22,T1600,17.400002
Y2023,Mayıs,D22,T1700,22.800001
Y2023,Mayıs,D22,T1800,25.800001
Y2023,Mayıs,D22,T1900,26.1
Y2023,Mayıs,D22,T2000,28.2
Y2023,Mayıs,D22,T2100,41.0
Y2023,Mayıs,D22,T2200,28.2
Y2023,Mayıs,D22,T2300,28.2
Y2023,Mayıs,D23,T0000,29.400002
Y2023,Mayıs,D23,T0100,60.0
Y2023,Mayıs,D23,T0200,29.400002
Y2023,Mayıs,D23,T0300,29.1
Y2023,Mayıs,D23,T0400,32.0
Y2023,Mayıs,D23,T0500,66.0
Y2023,Mayıs,D23,T0600,53.0
Y2023,Mayıs,D23,T0700,76.0
Y2023,Mayıs,D23,T0800,96.0
Y2023,Mayıs,D23,T0900,64.0
Y2023,Mayıs,D23,T1000,42.0
Y2023,Mayıs,D23,T1100,35.0
Y2023,Mayıs,D23,T1200,30.0
Y2023,Mayıs,D23,T1300,25.0
Y2023,Mayıs,D23,T1400,21.0
Y2023,Mayıs,D23,T1500,13.0
Y2023,Mayıs,D23,T1600,21.0
Y2023,Mayıs,D23,T1700,22.0
Y2023,Mayıs,D23,T1800,24.0
Y2023,Mayıs,D23,T1900,34.0
Y2023,Mayıs,D23,T2000,51.0
Y2023,Mayıs,D23,T2100,45.0
Y2023,Mayıs,D23,T2200,64.0
Y2023,Mayıs,D23,T2300,59.0
Y2023,Mayıs,D24,T0000,50.0
Y2023,Mayıs,D24,T0100,62.0
Y2023,Mayıs,D24,T0200,51.0
Y2023,Mayıs,D24,T0300,63.0
Y2023,Mayıs,D24,T0400,70.0
Y2023,Mayıs,D24,T0500,64.0
Y2023,Mayıs,D24,T0600,75.0
Y2023,Mayıs,D24,T0700,85.0
Y2023,Mayıs,D24,T0800,88.0
Y2023,Mayıs,D24,T0900,90.0
Y2023,Mayıs,D24,T1000,75.0
Y2023,Mayıs,D24,T1100,50.0
Y2023,Mayıs,D24,T1200,35.0
Y2023,Mayıs,D24,T1300,36.0
Y2023,Mayıs,D24,T1400,43.0
Y2023,Mayıs,D24,T1500,14.0
Y2023,Mayıs,D24,T1600,38.0
Y2023,Mayıs,D24,T1700,63.0
Y2023,Mayıs,D24,T1800,70.0
Y2023,Mayıs,D24,T1900,74.0
Y2023,Mayıs,D24,T2000,74.0
Y2023,Mayıs,D24,T2100,76.0
Y2023,Mayıs,D24,T2200,52.0
Y2023,Mayıs,D24,T2300,57.0
Y2023,Mayıs,D25,T0000,42.0
Y2023,Mayıs,D25,T0100,23.0
Y2023,Mayıs,D25,T0200,34.0
Y2023,Mayıs,D25,T0300,39.0
Y2023,Mayıs,D25,T0400,80.0
Y2023,Mayıs,D25,T0500,79.0
Y2023,Mayıs,D25,T0600,58.0
Y2023,Mayıs,D25,T0700,36.0
Y2023,Mayıs,D25,T0800,75.0
Y2023,Mayıs,D25,T0900,90.0
Y2023,Mayıs,D25,T1000,66.0
Y2023,Mayıs,D25,T1100,61.0
Y2023,Mayıs,D25,T1200,87.0
Y2023,Mayıs,D25,T1300,100.0
Y2023,Mayıs,D25,T1400,100.0
Y2023,Mayıs,D25,T1500,95.0
Y2023,Mayıs,D25,T1600,81.0
Y2023,Mayıs,D25,T1700,91.0
Y2023,Mayıs,D25,T1800,76.0
Y2023,Mayıs,D25,T1900,35.0
Y2023,Mayıs,D25,T2000,20.0
Y2023,Mayıs,D25,T2100,12.0
Y2023,Mayıs,D25,T2200,7.0
Y2023,Mayıs,D25,T2300,2.0
Y2023,Mayıs,D26,T0000,2.0
Y2023,Mayıs,D26,T0100,0.0
Y2023,Mayıs,D26,T0200,1.0
Y2023,Mayıs,D26,T0300,2.0
Y2023,Mayıs,D26,T0400,5.0
Y2023,Mayıs,D26,T0500,8.0
Y2023,Mayıs,D26,T0600,2.0
Y2023,Mayıs,D26,T0700,4.0
Y2023,Mayıs,D26,T0800,1.0
Y2023,Mayıs,D26,T0900,2.0
Y2023,Mayıs,D26,T1000,1.0
Y2023,Mayıs,D26,T1100,0.0
Y2023,Mayıs,D26,T1200,1.0
Y2023,Mayıs,D26,T1300,4.0
Y2023,Mayıs,D26,T1400,4.0
Y2023,Mayıs,D26,T1500,11.0
Y2023,Mayıs,D26,T1600,14.0
Y2023,Mayıs,D26,T1700,18.0
Y2023,Mayıs,D26,T1800,20.0
Y2023,Mayıs,D26,T1900,29.0
Y2023,Mayıs,D26,T2000,22.0
Y2023,Mayıs,D26,T2100,13.0
Y2023,Mayıs,D26,T2200,8.0
Y2023,Mayıs,D26,T2300,6.0
Y2023,Mayıs,D27,T0000,3.0
Y2023,Mayıs,D27,T0100,3.0
Y2023,Mayıs,D27,T0200,0.0
Y2023,Mayıs,D27,T0300,2.7
Y2023,Mayıs,D27,T0400,4.5
Y2023,Mayıs,D27,T0500,4.2000003
Y2023,Mayıs,D27,T0600,1.8000001
Y2023,Mayıs,D27,T0700,0.0
Y2023,Mayıs,D27,T0800,1.0
Y2023,Mayıs,D27,T0900,0.0
Y2023,Mayıs,D27,T1000,0.0
Y2023,Mayıs,D27,T1100,2.0
Y2023,Mayıs,D27,T1200,16.0
Y2023,Mayıs,D27,T1300,13.0
Y2023,Mayıs,D27,T1400,14.0
Y2023,Mayıs,D27,T1500,13.0
Y2023,Mayıs,D27,T1600,12.0
Y2023,Mayıs,D27,T1700,8.0
Y2023,Mayıs,D27,T1800,12.0
Y2023,Mayıs,D27,T1900,5.0
Y2023,Mayıs,D27,T2000,9.0
Y2023,Mayıs,D27,T2100,6.0
Y2023,Mayıs,D27,T2200,29.0
Y2023,Mayıs,D27,T2300,27.0
Y2023,Mayıs,D28,T0000,23.0
Y2023,Mayıs,D28,T0100,15.0
Y2023,Mayıs,D28,T0200,8.0
Y2023,Mayıs,D28,T0300,4.0
Y2023,Mayıs,D28,T0400,2.0
Y2023,Mayıs,D28,T0500,0.0
Y2023,Mayıs,D28,T0600,1.0
Y2023,Mayıs,D28,T0700,1.0
Y2023,Mayıs,D28,T0800,0.0
Y2023,Mayıs,D28,T0900,0.0
Y2023,Mayıs,D28,T1000,0.0
Y2023,Mayıs,D28,T1100,0.0
Y2023,Mayıs,D28,T1200,6.0
Y2023,Mayıs,D28,T1300,14.0
Y2023,Mayıs,D28,T1400,5.0
Y2023,Mayıs,D28,T1500,14.0
Y2023,Mayıs,D28,T1600,30.0
Y2023,Mayıs,D28,T1700,15.0
Y2023,Mayıs,D28,T1800,2.0
Y2023,Mayıs,D28,T1900,0.0
Y2023,Mayıs,D28,T2000,0.0
Y2023,Mayıs,D28,T2100,0.0
Y2023,Mayıs,D28,T2200,0.0
Y2023,Mayıs,D28,T2300,0.0
Y2023,Mayıs,D29,T0000,0.0
Y2023,Mayıs,D29,T0100,0.0
Y2023,Mayıs,D29,T0200,0.0
Y2023,Mayıs,D29,T0300,0.0
Y2023,Mayıs,D29,T0400,0.0
Y2023,Mayıs,D29,T0500,0.0
Y2023,Mayıs,D29,T0600,0.0
Y2023,Mayıs,D29,T0700,0.0
Y2023,Mayıs,D29,T0800,0.0
Y2023,Mayıs,D29,T0900,0.0
Y2023,Mayıs,D29,T1000,0.0
Y2023,Mayıs,D29,T1100,0.0
Y2023,Mayıs,D29,T1200,7.0
Y2023,Mayıs,D29,T1300,4.0
Y2023,Mayıs,D29,T1400,2.0
Y2023,Mayıs,D29,T1500,0.0
Y2023,Mayıs,D29,T1600,0.0
Y2023,Mayıs,D29,T1700,0.0
Y2023,Mayıs,D29,T1800,0.0
Y2023,Mayıs,D29,T1900,0.0
Y2023,Mayıs,D29,T2000,7.2000003
Y2023,Mayıs,D29,T2100,13.200001
Y2023,Mayıs,D29,T2200,0.0
Y2023,Mayıs,D29,T2300,5.1000004
Y2023,Mayıs,D30,T0000,6.6000004
Y2023,Mayıs,D30,T0100,24.300001
Y2023,Mayıs,D30,T0200,28.2
Y2023,Mayıs,D30,T0300,27.6
Y2023,Mayıs,D30,T0400,27.6
Y2023,Mayıs,D30,T0500,28.2
Y2023,Mayıs,D30,T0600,28.500002
Y2023,Mayıs,D30,T0700,29.400002
Y2023,Mayıs,D30,T0800,29.400002
Y2023,Mayıs,D30,T0900,29.1
Y2023,Mayıs,D30,T1000,27.000002
Y2023,Mayıs,D30,T1100,16.800001
Y2023,Mayıs,D30,T1200,31.0
Y2023,Mayıs,D30,T1300,20.0
Y2023,Mayıs,D30,T1400,25.0
Y2023,Mayıs,D30,T1500,50.0
Y2023,Mayıs,D30,T1600,77.0
Y2023,Mayıs,D30,T1700,61.0
Y2023,Mayıs,D30,T1800,46.0
Y2023,Mayıs,D30,T1900,32.0
Y2023,Mayıs,D30,T2000,22.0
Y2023,Mayıs,D30,T2100,13.0
Y2023,Mayıs,D30,T2200,35.0
Y2023,Mayıs,D30,T2300,22.0
Y2023,Mayıs,D31,T0000,1.0
Y2023,Mayıs,D31,T0100,0.0
Y2023,Mayıs,D31,T0200,0.0
Y2023,Mayıs,D31,T0300,0.0
Y2023,Mayıs,D31,T0400,0.0
Y2023,Mayıs,D31,T0500,0.0
Y2023,Mayıs,D31,T0600,0.0
Y2023,Mayıs,D31,T0700,0.0
Y2023,Mayıs,D31,T0800,0.0
Y2023,Mayıs,D31,T0900,0.0
Y2023,Mayıs,D31,T1000,0.0
Y2023,Mayıs,D31,T1100,0.0
Y2023,Mayıs,D31,T1200,3.0
Y2023,Mayıs,D31,T1300,6.0
Y2023,Mayıs,D31,T1400,6.0
Y2023,Mayıs,D31,T1500,10.0
Y2023,Mayıs,D31,T1600,4.0
Y2023,Mayıs,D31,T1700,3.0
Y2023,Mayıs,D31,T1800,1.0
Y2023,Mayıs,D31,T1900,1.0
Y2023,Mayıs,D31,T2000,0.0
Y2023,Mayıs,D31,T2100,0.0
Y2023,Mayıs,D31,T2200,0.0
Y2023,Mayıs,D31,T2300,0.0
Y2023,Haziran,D01,T0000,1.0
Y2023,Haziran,D01,T0100,0.0
Y2023,Haziran,D01,T0200,2.1000001
Y2023,Haziran,D01,T0300,0.3
Y2023,Haziran,D01,T0400,0.0
Y2023,Haziran,D01,T0500,0.0
Y2023,Haziran,D01,T0600,0.0
Y2023,Haziran,D01,T0700,0.0
Y2023,Haziran,D01,T0800,0.0
Y2023,Haziran,D01,T0900,0.0
Y2023,Haziran,D01,T1000,1.0
Y2023,Haziran,D01,T1100,1.0
Y2023,Haziran,D01,T1200,8.0
Y2023,Haziran,D01,T1300,6.0
Y2023,Haziran,D01,T1400,10.0
Y2023,Haziran,D01,T1500,15.0
Y2023,Haziran,D01,T1600,18.0
Y2023,Haziran,D01,T1700,28.0
Y2023,Haziran,D01,T1800,26.0
Y2023,Haziran,D01,T1900,16.0
Y2023,Haziran,D01,T2000,20.0
Y2023,Haziran,D01,T2100,19.0
Y2023,Haziran,D01,T2200,31.0
Y2023,Haziran,D01,T2300,46.0
Y2023,Haziran,D02,T0000,43.0
Y2023,Haziran,D02,T0100,37.0
Y2023,Haziran,D02,T0200,39.0
Y2023,Haziran,D02,T0300,19.0
Y2023,Haziran,D02,T0400,17.0
Y2023,Haziran,D02,T0500,19.0
Y2023,Haziran,D02,T0600,18.0
Y2023,Haziran,D02,T0700,9.0
Y2023,Haziran,D02,T0800,9.0
Y2023,Haziran,D02,T0900,8.0
Y2023,Haziran,D02,T1000,7.0
Y2023,Haziran,D02,T1100,1.0
Y2023,Haziran,D02,T1200,1.0
Y2023,Haziran,D02,T1300,0.0
Y2023,Haziran,D02,T1400,1.0
Y2023,Haziran,D02,T1500,4.0
Y2023,Haziran,D02,T1600,5.0
Y2023,Haziran,D02,T1700,7.0
Y2023,Haziran,D02,T1800,8.0
Y2023,Haziran,D02,T1900,11.0
Y2023,Haziran,D02,T2000,13.0
Y2023,Haziran,D02,T2100,14.0
Y2023,Haziran,D02,T2200,43.0
Y2023,Haziran,D02,T2300,32.0
Y2023,Haziran,D03,T0000,26.0
Y2023,Haziran,D03,T0100,25.0
Y2023,Haziran,D03,T0200,23.0
Y2023,Haziran,D03,T0300,25.0
Y2023,Haziran,D03,T0400,11.0
Y2023,Haziran,D03,T0500,16.0
Y2023,Haziran,D03,T0600,10.0
Y2023,Haziran,D03,T0700,25.0
Y2023,Haziran,D03,T0800,7.0
Y2023,Haziran,D03,T0900,5.0
Y2023,Haziran,D03,T1000,17.0
Y2023,Haziran,D03,T1100,13.0
Y2023,Haziran,D03,T1200,18.0
Y2023,Haziran,D03,T1300,30.0
Y2023,Haziran,D03,T1400,31.0
Y2023,Haziran,D03,T1500,14.0
Y2023,Haziran,D03,T1600,19.0
Y2023,Haziran,D03,T1700,31.0
Y2023,Haziran,D03,T1800,36.0
Y2023,Haziran,D03,T1900,37.0
Y2023,Haziran,D03,T2000,33.0
Y2023,Haziran,D03,T2100,24.0
Y2023,Haziran,D03,T2200,35.0
Y2023,Haziran,D03,T2300,36.0
Y2023,Haziran,D04,T0000,36.0
Y2023,Haziran,D04,T0100,28.0
Y2023,Haziran,D04,T0200,29.0
Y2023,Haziran,D04,T0300,39.0
Y2023,Haziran,D04,T0400,41.0
Y2023,Haziran,D04,T0500,32.0
Y2023,Haziran,D04,T0600,33.0
Y2023,Haziran,D04,T0700,32.0
Y2023,Haziran,D04,T0800,33.0
Y2023,Haziran,D04,T0900,35.0
Y2023,Haziran,D04,T1000,23.0
Y2023,Haziran,D04,T1100,20.0
Y2023,Haziran,D04,T1200,16.0
Y2023,Haziran,D04,T1300,21.0
Y2023,Haziran,D04,T1400,20.0
Y2023,Haziran,D04,T1500,25.0
Y2023,Haziran,D04,T1600,19.0
Y2023,Haziran,D04,T1700,33.0
Y2023,Haziran,D04,T1800,33.0
Y2023,Haziran,D04,T1900,37.0
Y2023,Haziran,D04,T2000,18.0
Y2023,Haziran,D04,T2100,12.0
Y2023,Haziran,D04,T2200,30.0
Y2023,Haziran,D04,T2300,8.0
Y2023,Haziran,D05,T0000,0.0
Y2023,Haziran,D05,T0100,1.0
Y2023,Haziran,D05,T0200,2.0
Y2023,Haziran,D05,T0300,2.0
Y2023,Haziran,D05,T0400,4.0
Y2023,Haziran,D05,T0500,1.0
Y2023,Haziran,D05,T0600,0.0
Y2023,Haziran,D05,T0700,0.0
Y2023,Haziran,D05,T0800,1.0
Y2023,Haziran,D05,T0900,7.0
Y2023,Haziran,D05,T1000,25.0
Y2023,Haziran,D05,T1100,10.0
Y2023,Haziran,D05,T1200,8.0
Y2023,Haziran,D05,T1300,4.0
Y2023,Haziran,D05,T1400,10.0
Y2023,Haziran,D05,T1500,28.0
Y2023,Haziran,D05,T1600,34.0
Y2023,Haziran,D05,T1700,37.0
Y2023,Haziran,D05,T1800,27.0
Y2023,Haziran,D05,T1900,28.0
Y2023,Haziran,D05,T2000,23.0
Y2023,Haziran,D05,T2100,8.0
Y2023,Haziran,D05,T2200,54.0
Y2023,Haziran,D05,T2300,45.0
Y2023,Haziran,D06,T0000,30.0
Y2023,Haziran,D06,T0100,24.0
Y2023,Haziran,D06,T0200,21.0
Y2023,Haziran,D06,T0300,17.0
Y2023,Haziran,D06,T0400,8.0
Y2023,Haziran,D06,T0500,5.0
Y2023,Haziran,D06,T0600,7.0
Y2023,Haziran,D06,T0700,13.0
Y2023,Haziran,D06,T0800,14.0
Y2023,Haziran,D06,T0900,4.0
Y2023,Haziran,D06,T1000,28.0
Y2023,Haziran,D06,T1100,30.0
Y2023,Haziran,D06,T1200,32.0
Y2023,Haziran,D06,T1300,25.0
Y2023,Haziran,D06,T1400,36.0
Y2023,Haziran,D06,T1500,38.0
Y2023,Haziran,D06,T1600,30.0
Y2023,Haziran,D06,T1700,20.0
Y2023,Haziran,D06,T1800,21.0
Y2023,Haziran,D06,T1900,21.0
Y2023,Haziran,D06,T2000,7.8
Y2023,Haziran,D06,T2100,11.0
Y2023,Haziran,D06,T2200,35.0
Y2023,Haziran,D06,T2300,10.8
Y2023,Haziran,D07,T0000,6.0
Y2023,Haziran,D07,T0100,5.0
Y2023,Haziran,D07,T0200,3.0
Y2023,Haziran,D07,T0300,3.0
Y2023,Haziran,D07,T0400,1.0
Y2023,Haziran,D07,T0500,0.0
Y2023,Haziran,D07,T0600,0.0
Y2023,Haziran,D07,T0700,1.0
Y2023,Haziran,D07,T0800,1.0
Y2023,Haziran,D07,T0900,0.0
Y2023,Haziran,D07,T1000,1.0
Y2023,Haziran,D07,T1100,13.0
Y2023,Haziran,D07,T1200,19.0
Y2023,Haziran,D07,T1300,20.0
Y2023,Haziran,D07,T1400,24.0
Y2023,Haziran,D07,T1500,25.0
Y2023,Haziran,D07,T1600,18.0
Y2023,Haziran,D07,T1700,25.0
Y2023,Haziran,D07,T1800,27.0
Y2023,Haziran,D07,T1900,24.0
Y2023,Haziran,D07,T2000,22.0
Y2023,Haziran,D07,T2100,20.0
Y2023,Haziran,D07,T2200,17.7
Y2023,Haziran,D07,T2300,17.0
Y2023,Haziran,D08,T0000,16.0
Y2023,Haziran,D08,T0100,10.0
Y2023,Haziran,D08,T0200,6.0
Y2023,Haziran,D08,T0300,1.0
Y2023,Haziran,D08,T0400,1.2
Y2023,Haziran,D08,T0500,9.0
Y2023,Haziran,D08,T0600,15.0
Y2023,Haziran,D08,T0700,23.0
Y2023,Haziran,D08,T0800,19.0
Y2023,Haziran,D08,T0900,19.0
Y2023,Haziran,D08,T1000,38.0
Y2023,Haziran,D08,T1100,40.0
Y2023,Haziran,D08,T1200,14.0
Y2023,Haziran,D08,T1300,43.0
Y2023,Haziran,D08,T1400,41.0
Y2023,Haziran,D08,T1500,20.0
Y2023,Haziran,D08,T1600,38.0
Y2023,Haziran,D08,T1700,28.0
Y2023,Haziran,D08,T1800,25.0
Y2023,Haziran,D08,T1900,20.0
Y2023,Haziran,D08,T2000,22.0
Y2023,Haziran,D08,T2100,18.0
Y2023,Haziran,D08,T2200,32.0
Y2023,Haziran,D08,T2300,10.0
Y2023,Haziran,D09,T0000,8.0
Y2023,Haziran,D09,T0100,5.0
Y2023,Haziran,D09,T0200,3.0
Y2023,Haziran,D09,T0300,4.0
Y2023,Haziran,D09,T0400,3.0
Y2023,Haziran,D09,T0500,0.0
Y2023,Haziran,D09,T0600,2.0
Y2023,Haziran,D09,T0700,0.0
Y2023,Haziran,D09,T0800,0.3
Y2023,Haziran,D09,T0900,6.0
Y2023,Haziran,D09,T1000,42.0
Y2023,Haziran,D09,T1100,34.0
Y2023,Haziran,D09,T1200,22.0
Y2023,Haziran,D09,T1300,19.0
Y2023,Haziran,D09,T1400,25.0
Y2023,Haziran,D09,T1500,24.0
Y2023,Haziran,D09,T1600,26.1
Y2023,Haziran,D09,T1700,23.7
Y2023,Haziran,D09,T1800,19.2
Y2023,Haziran,D09,T1900,23.7
Y2023,Haziran,D09,T2000,26.7
Y2023,Haziran,D09,T2100,22.800001
Y2023,Haziran,D09,T2200,61.0
Y2023,Haziran,D09,T2300,57.0
Y2023,Haziran,D10,T0000,25.0
Y2023,Haziran,D10,T0100,20.0
Y2023,Haziran,D10,T0200,21.0
Y2023,Haziran,D10,T0300,35.0
Y2023,Haziran,D10,T0400,32.0
Y2023,Haziran,D10,T0500,16.0
Y2023,Haziran,D10,T0600,6.0
Y2023,Haziran,D10,T0700,2.0
Y2023,Haziran,D10,T0800,3.0
Y2023,Haziran,D10,T0900,7.0
Y2023,Haziran,D10,T1000,15.0
Y2023,Haziran,D10,T1100,16.0
Y2023,Haziran,D10,T1200,33.0
Y2023,Haziran,D10,T1300,31.0
Y2023,Haziran,D10,T1400,27.0
Y2023,Haziran,D10,T1500,27.0
Y2023,Haziran,D10,T1600,18.0
Y2023,Haziran,D10,T1700,34.0
Y2023,Haziran,D10,T1800,22.0
Y2023,Haziran,D10,T1900,23.0
Y2023,Haziran,D10,T2000,25.0
Y2023,Haziran,D10,T2100,24.0
Y2023,Haziran,D10,T2200,22.0
Y2023,Haziran,D10,T2300,20.400002
Y2023,Haziran,D11,T0000,15.000001
Y2023,Haziran,D11,T0100,11.0
Y2023,Haziran,D11,T0200,7.0
Y2023,Haziran,D11,T0300,2.1000001
Y2023,Haziran,D11,T0400,0.0
Y2023,Haziran,D11,T0500,0.0
Y2023,Haziran,D11,T0600,0.0
Y2023,Haziran,D11,T0700,0.0
Y2023,Haziran,D11,T0800,0.0
Y2023,Haziran,D11,T0900,1.0
Y2023,Haziran,D11,T1000,12.0
Y2023,Haziran,D11,T1100,13.0
Y2023,Haziran,D11,T1200,22.0
Y2023,Haziran,D11,T1300,30.0
Y2023,Haziran,D11,T1400,33.0
Y2023,Haziran,D11,T1500,39.0
Y2023,Haziran,D11,T1600,27.0
Y2023,Haziran,D11,T1700,21.0
Y2023,Haziran,D11,T1800,11.0
Y2023,Haziran,D11,T1900,1.0
Y2023,Haziran,D11,T2000,2.1000001
Y2023,Haziran,D11,T2100,1.0
Y2023,Haziran,D11,T2200,21.0
Y2023,Haziran,D11,T2300,4.0
Y2023,Haziran,D12,T0000,0.0
Y2023,Haziran,D12,T0100,0.0
Y2023,Haziran,D12,T0200,0.0
Y2023,Haziran,D12,T0300,0.0
Y2023,Haziran,D12,T0400,0.0
Y2023,Haziran,D12,T0500,0.0
Y2023,Haziran,D12,T0600,0.0
Y2023,Haziran,D12,T0700,0.0
Y2023,Haziran,D12,T0800,0.0
Y2023,Haziran,D12,T0900,0.0
Y2023,Haziran,D12,T1000,0.0
Y2023,Haziran,D12,T1100,0.0
Y2023,Haziran,D12,T1200,0.0
Y2023,Haziran,D12,T1300,0.0
Y2023,Haziran,D12,T1400,0.0
Y2023,Haziran,D12,T1500,2.0
Y2023,Haziran,D12,T1600,12.0
Y2023,Haziran,D12,T1700,26.0
Y2023,Haziran,D12,T1800,13.0
Y2023,Haziran,D12,T1900,6.0
Y2023,Haziran,D12,T2000,2.0
Y2023,Haziran,D12,T2100,1.2
Y2023,Haziran,D12,T2200,0.0
Y2023,Haziran,D12,T2300,0.0
Y2023,Haziran,D13,T0000,0.0
Y2023,Haziran,D13,T0100,1.5
Y2023,Haziran,D13,T0200,2.4
Y2023,Haziran,D13,T0300,6.9
Y2023,Haziran,D13,T0400,10.5
Y2023,Haziran,D13,T0500,9.0
Y2023,Haziran,D13,T0600,2.7
Y2023,Haziran,D13,T0700,0.3
Y2023,Haziran,D13,T0800,0.6
Y2023,Haziran,D13,T0900,3.3000002
Y2023,Haziran,D13,T1000,8.1
Y2023,Haziran,D13,T1100,9.0
Y2023,Haziran,D13,T1200,9.3
Y2023,Haziran,D13,T1300,3.3000002
Y2023,Haziran,D13,T1400,1.2
Y2023,Haziran,D13,T1500,0.0
Y2023,Haziran,D13,T1600,0.0
Y2023,Haziran,D13,T1700,0.0
Y2023,Haziran,D13,T1800,0.0
Y2023,Haziran,D13,T1900,0.0
Y2023,Haziran,D13,T2000,0.0
Y2023,Haziran,D13,T2100,0.0
Y2023,Haziran,D13,T2200,0.0
Y2023,Haziran,D13,T2300,0.0
Y2023,Haziran,D14,T0000,0.0
Y2023,Haziran,D14,T0100,0.0
Y2023,Haziran,D14,T0200,0.6
