Yil,Ay,Gun,Saat,Sicaklik
Y2023,Aralık,D04,T1300,1.4702454
Y2023,Aralık,D04,T1400,1.5102453
Y2023,Aralık,D04,T1500,1.7602454
Y2023,Aralık,D04,T1600,1.8002454
Y2023,Aralık,D04,T1700,1.5902454
Y2023,Aralık,D04,T1800,1.3002454
Y2023,Aralık,D04,T1900,1.1002455
Y2023,Aralık,D04,T2000,1.4002454
Y2023,Aralık,D04,T2100,1.9402454
Y2023,Aralık,D04,T2200,2.1302454
Y2023,Aralık,D04,T2300,3.1902456
Y2023,Aralık,D05,T0000,4.110245
Y2023,Aralık,D05,T0100,4.650245
Y2023,Aralık,D05,T0200,4.9902453
Y2023,Aralık,D05,T0300,5.380245
Y2023,Aralık,D05,T0400,5.8502455
Y2023,Aralık,D05,T0500,6.0102453
Y2023,Aralık,D05,T0600,5.9502454
Y2023,Aralık,D05,T0700,5.8302455
Y2023,Aralık,D05,T0800,5.790245
Y2023,Aralık,D05,T0900,5.860245
Y2023,Aralık,D05,T1000,6.3702455
Y2023,Aralık,D05,T1100,6.920245
Y2023,Aralık,D05,T1200,6.9702454
Y2023,Aralık,D05,T1300,6.9102454
Y2023,Aralık,D05,T1400,6.250245
Y2023,Aralık,D05,T1500,5.610245
Y2023,Aralık,D05,T1600,4.980245
Y2023,Aralık,D05,T1700,4.5902452
Y2023,Aralık,D05,T1800,4.420245
Y2023,Aralık,D05,T1900,4.420245
Y2023,Aralık,D05,T2000,4.4402456
Y2023,Aralık,D05,T2100,4.5302453
Y2023,Aralık,D05,T2200,4.6402454
Y2023,Aralık,D05,T2300,4.770245
Y2023,Aralık,D06,T0000,4.770245
Y2023,Aralık,D06,T0100,4.8102455
Y2023,Aralık,D06,T0200,4.7602453
Y2023,Aralık,D06,T0300,4.6602454
Y2023,Aralık,D06,T0400,4.6402454
Y2023,Aralık,D06,T0500,4.6202455
Y2023,Aralık,D06,T0600,4.5102453
Y2023,Aralık,D06,T0700,4.3202453
Y2023,Aralık,D06,T0800,4.3102455
Y2023,Aralık,D06,T0900,4.650245
Y2023,Aralık,D06,T1000,5.210245
Y2023,Aralık,D06,T1100,5.5102453
Y2023,Aralık,D06,T1200,5.8202453
Y2023,Aralık,D06,T1300,6.0802455
Y2023,Aralık,D06,T1400,6.020245
Y2023,Aralık,D06,T1500,5.3402452
Y2023,Aralık,D06,T1600,4.4602456
Y2023,Aralık,D06,T1700,4.610245
Y2023,Aralık,D06,T1800,4.5402455
Y2023,Aralık,D06,T1900,4.630245
Y2023,Aralık,D06,T2000,4.5302453
Y2023,Aralık,D06,T2100,4.0902452
Y2023,Aralık,D06,T2200,2.8002453
Y2023,Aralık,D06,T2300,2.2102454
Y2023,Aralık,D07,T0000,2.5002456
Y2023,Aralık,D07,T0100,2.0402455
Y2023,Aralık,D07,T0200,1.5602454
Y2023,Aralık,D07,T0300,1.0802454
Y2023,Aralık,D07,T0400,0.5102454
Y2023,Aralık,D07,T0500,0.22024539
Y2023,Aralık,D07,T0600,0.19024539
Y2023,Aralık,D07,T0700,0.100245416
Y2023,Aralık,D07,T0800,0.4602454
Y2023,Aralık,D07,T0900,1.2702454
Y2023,Aralık,D07,T1000,1.8302454
Y2023,Aralık,D07,T1100,2.5802455
Y2023,Aralık,D07,T1200,2.9902453
Y2023,Aralık,D07,T1300,3.5002456
Y2023,Aralık,D07,T1400,3.5602455
Y2023,Aralık,D07,T1500,3.3502455
Y2023,Aralık,D07,T1600,2.5902452
Y2023,Aralık,D07,T1700,1.6802454
Y2023,Aralık,D07,T1800,1.3502455
Y2023,Aralık,D07,T1900,1.3302454
Y2023,Aralık,D07,T2000,0.8602454
Y2023,Aralık,D07,T2100,0.9902454
Y2023,Aralık,D07,T2200,2.0802455
Y2023,Aralık,D07,T2300,2.0102453
Y2023,Aralık,D08,T0000,2.1702454
Y2023,Aralık,D08,T0100,2.2202454
Y2023,Aralık,D08,T0200,2.3602452
Y2023,Aralık,D08,T0300,2.6802454
Y2023,Aralık,D08,T0400,2.7802453
Y2023,Aralık,D08,T0500,3.4602456
Y2023,Aralık,D08,T0600,4.2502456
Y2023,Aralık,D08,T0700,4.8702455
Y2023,Aralık,D08,T0800,5.1602454
Y2023,Aralık,D08,T0900,5.7602453
Y2023,Aralık,D08,T1000,5.9902453
Y2023,Aralık,D08,T1100,6.730245
Y2023,Aralık,D08,T1200,7.2002454
Y2023,Aralık,D08,T1300,7.5602455
Y2023,Aralık,D08,T1400,7.6602454
Y2023,Aralık,D08,T1500,7.630245
Y2023,Aralık,D08,T1600,7.3202453
Y2023,Aralık,D08,T1700,7.170245
Y2023,Aralık,D08,T1800,7.0302453
Y2023,Aralık,D08,T1900,6.980245
Y2023,Aralık,D08,T2000,6.8702455
Y2023,Aralık,D08,T2100,6.8002453
Y2023,Aralık,D08,T2200,6.650245
Y2023,Aralık,D08,T2300,6.2402453
Y2023,Aralık,D09,T0000,6.0802455
Y2023,Aralık,D09,T0100,6.210245
Y2023,Aralık,D09,T0200,6.2802453
Y2023,Aralık,D09,T0300,6.2402453
Y2023,Aralık,D09,T0400,6.480245
Y2023,Aralık,D09,T0500,6.5802455
Y2023,Aralık,D09,T0600,6.6202455
Y2023,Aralık,D09,T0700,6.540245
Y2023,Aralık,D09,T0800,6.710245
Y2023,Aralık,D09,T0900,7.1402454
Y2023,Aralık,D09,T1000,7.3202453
Y2023,Aralık,D09,T1100,8.050245
Y2023,Aralık,D09,T1200,8.630245
Y2023,Aralık,D09,T1300,7.9102454
Y2023,Aralık,D09,T1400,7.610245
Y2023,Aralık,D09,T1500,7.360245
Y2023,Aralık,D09,T1600,7.5602455
Y2023,Aralık,D09,T1700,8.3102455
Y2023,Aralık,D09,T1800,9.160245
Y2023,Aralık,D09,T1900,10.280245
Y2023,Aralık,D09,T2000,10.330245
Y2023,Aralık,D09,T2100,10.160245
Y2023,Aralık,D09,T2200,10.180245
Y2023,Aralık,D09,T2300,9.940246
Y2023,Aralık,D10,T0000,9.370245
Y2023,Aralık,D10,T0100,9.240245
Y2023,Aralık,D10,T0200,9.300245
Y2023,Aralık,D10,T0300,9.150246
Y2023,Aralık,D10,T0400,8.940246
Y2023,Aralık,D10,T0500,8.8102455
Y2023,Aralık,D10,T0600,8.620245
Y2023,Aralık,D10,T0700,8.620245
Y2023,Aralık,D10,T0800,8.720245
Y2023,Aralık,D10,T0900,9.0602455
Y2023,Aralık,D10,T1000,9.520246
Y2023,Aralık,D10,T1100,10.100245
Y2023,Aralık,D10,T1200,10.820246
Y2023,Aralık,D10,T1300,11.070246
Y2023,Aralık,D10,T1400,10.990245
Y2023,Aralık,D10,T1500,10.450245
Y2023,Aralık,D10,T1600,8.940246
Y2023,Aralık,D10,T1700,9.180245
Y2023,Aralık,D10,T1800,9.940246
Y2023,Aralık,D10,T1900,10.930245
Y2023,Aralık,D10,T2000,11.470245
Y2023,Aralık,D10,T2100,11.190246
Y2023,Aralık,D10,T2200,11.000245
Y2023,Aralık,D10,T2300,11.100245
Y2023,Aralık,D11,T0000,11.590245
Y2023,Aralık,D11,T0100,12.070246
Y2023,Aralık,D11,T0200,12.010245
Y2023,Aralık,D11,T0300,12.080245
Y2023,Aralık,D11,T0400,12.090245
Y2023,Aralık,D11,T0500,12.0602455
Y2023,Aralık,D11,T0600,12.0602455
Y2023,Aralık,D11,T0700,11.750245
Y2023,Aralık,D11,T0800,11.610246
Y2023,Aralık,D11,T0900,11.570246
Y2023,Aralık,D11,T1000,11.590245
Y2023,Aralık,D11,T1100,11.490245
Y2023,Aralık,D11,T1200,11.870245
Y2023,Aralık,D11,T1300,11.960245
Y2023,Aralık,D11,T1400,11.870245
Y2023,Aralık,D11,T1500,11.520246
Y2023,Aralık,D11,T1600,11.020246
Y2023,Aralık,D11,T1700,10.720245
Y2023,Aralık,D11,T1800,10.540245
Y2023,Aralık,D11,T1900,10.090245
Y2023,Aralık,D11,T2000,9.890245
Y2023,Aralık,D11,T2100,9.500245
Y2023,Aralık,D11,T2200,9.500245
Y2023,Aralık,D11,T2300,9.320246
Y2023,Aralık,D12,T0000,9.180245
Y2023,Aralık,D12,T0100,9.070246
Y2023,Aralık,D12,T0200,9.420245
Y2023,Aralık,D12,T0300,9.460245
Y2023,Aralık,D12,T0400,9.590245
Y2023,Aralık,D12,T0500,9.720245
Y2023,Aralık,D12,T0600,9.670245
Y2023,Aralık,D12,T0700,9.920245
Y2023,Aralık,D12,T0800,10.680245
Y2023,Aralık,D12,T0900,11.530245
Y2023,Aralık,D12,T1000,12.380245
Y2023,Aralık,D12,T1100,12.940246
Y2023,Aralık,D12,T1200,13.500245
Y2023,Aralık,D12,T1300,13.120245
Y2023,Aralık,D12,T1400,12.980246
Y2023,Aralık,D12,T1500,12.980246
Y2023,Aralık,D12,T1600,12.8102455
Y2023,Aralık,D12,T1700,12.520246
Y2023,Aralık,D12,T1800,11.870245
Y2023,Aralık,D12,T1900,11.630245
Y2023,Aralık,D12,T2000,11.090245
Y2023,Aralık,D12,T2100,10.590245
Y2023,Aralık,D12,T2200,10.140245
Y2023,Aralık,D12,T2300,10.140245
Y2023,Aralık,D13,T0000,10.010245
Y2023,Aralık,D13,T0100,9.820246
Y2023,Aralık,D13,T0200,9.630245
Y2023,Aralık,D13,T0300,9.230246
Y2023,Aralık,D13,T0400,9.000245
Y2023,Aralık,D13,T0500,9.160245
Y2023,Aralık,D13,T0600,8.920245
Y2023,Aralık,D13,T0700,8.650246
Y2023,Aralık,D13,T0800,8.870245
Y2023,Aralık,D13,T0900,9.200245
Y2023,Aralık,D13,T1000,9.730246
Y2023,Aralık,D13,T1100,9.710245
Y2023,Aralık,D13,T1200,9.470245
Y2023,Aralık,D13,T1300,9.100245
Y2023,Aralık,D13,T1400,8.770246
Y2023,Aralık,D13,T1500,8.490246
Y2023,Aralık,D13,T1600,8.070246
Y2023,Aralık,D13,T1700,7.670245
Y2023,Aralık,D13,T1800,7.5602455
Y2023,Aralık,D13,T1900,7.230245
Y2023,Aralık,D13,T2000,7.130245
Y2023,Aralık,D13,T2100,7.0902452
Y2023,Aralık,D13,T2200,6.9102454
Y2023,Aralık,D13,T2300,6.8402452
Y2023,Aralık,D14,T0000,6.7802453
Y2023,Aralık,D14,T0100,6.8202453
Y2023,Aralık,D14,T0200,6.8702455
Y2023,Aralık,D14,T0300,6.920245
Y2023,Aralık,D14,T0400,6.980245
Y2023,Aralık,D14,T0500,6.960245
Y2023,Aralık,D14,T0600,6.8402452
Y2023,Aralık,D14,T0700,6.880245
Y2023,Aralık,D14,T0800,7.0502453
Y2023,Aralık,D14,T0900,7.5102453
Y2023,Aralık,D14,T1000,7.8402452
Y2023,Aralık,D14,T1100,8.250245
Y2023,Aralık,D14,T1200,8.630245
Y2023,Aralık,D14,T1300,8.700245
Y2023,Aralık,D14,T1400,8.770246
Y2023,Aralık,D14,T1500,8.360246
Y2023,Aralık,D14,T1600,7.8502455
Y2023,Aralık,D14,T1700,7.4502454
Y2023,Aralık,D14,T1800,7.360245
Y2023,Aralık,D14,T1900,6.8902454
Y2023,Aralık,D14,T2000,6.6402454
Y2023,Aralık,D14,T2100,6.230245
Y2023,Aralık,D14,T2200,5.750245
Y2023,Aralık,D14,T2300,5.190245
Y2023,Aralık,D15,T0000,4.8402452
Y2023,Aralık,D15,T0100,4.8502455
Y2023,Aralık,D15,T0200,4.8902454
Y2023,Aralık,D15,T0300,4.880245
Y2023,Aralık,D15,T0400,4.5802455
Y2023,Aralık,D15,T0500,4.8202453
Y2023,Aralık,D15,T0600,4.5002456
Y2023,Aralık,D15,T0700,4.5202456
Y2023,Aralık,D15,T0800,4.770245
Y2023,Aralık,D15,T0900,5.7202454
Y2023,Aralık,D15,T1000,6.790245
Y2023,Aralık,D15,T1100,7.5802455
Y2023,Aralık,D15,T1200,7.9702454
Y2023,Aralık,D15,T1300,8.260245
Y2023,Aralık,D15,T1400,8.150246
Y2023,Aralık,D15,T1500,7.6202455
Y2023,Aralık,D15,T1600,6.7802453
Y2023,Aralık,D15,T1700,6.0602455
Y2023,Aralık,D15,T1800,5.790245
Y2023,Aralık,D15,T1900,5.270245
Y2023,Aralık,D15,T2000,4.2502456
Y2023,Aralık,D15,T2100,3.4702454
Y2023,Aralık,D15,T2200,2.7602453
Y2023,Aralık,D15,T2300,2.9302454
Y2023,Aralık,D16,T0000,2.4702454
Y2023,Aralık,D16,T0100,2.3002453
Y2023,Aralık,D16,T0200,2.3702455
Y2023,Aralık,D16,T0300,2.0202456
Y2023,Aralık,D16,T0400,2.1002455
Y2023,Aralık,D16,T0500,2.1302454
Y2023,Aralık,D16,T0600,1.9502454
Y2023,Aralık,D16,T0700,1.7602454
Y2023,Aralık,D16,T0800,1.8302454
Y2023,Aralık,D16,T0900,2.6902456
Y2023,Aralık,D16,T1000,3.7402453
Y2023,Aralık,D16,T1100,4.940245
Y2023,Aralık,D16,T1200,5.6202455
Y2023,Aralık,D16,T1300,6.290245
Y2023,Aralık,D16,T1400,6.270245
Y2023,Aralık,D16,T1500,5.130245
Y2023,Aralık,D16,T1600,5.730245
Y2023,Aralık,D16,T1700,4.5702453
Y2023,Aralık,D16,T1800,2.2802453
Y2023,Aralık,D16,T1900,1.0002453
Y2023,Aralık,D16,T2000,0.5802454
Y2023,Aralık,D16,T2100,0.23024541
Y2023,Aralık,D16,T2200,0.52024543
Y2023,Aralık,D16,T2300,0.2402454
Y2023,Aralık,D17,T0000,-0.019754589
Y2023,Aralık,D17,T0100,-0.10975462
Y2023,Aralık,D17,T0200,-0.15975457
Y2023,Aralık,D17,T0300,-0.4297546
Y2023,Aralık,D17,T0400,-0.47975457
Y2023,Aralık,D17,T0500,-0.46975458
Y2023,Aralık,D17,T0600,-0.33975458
Y2023,Aralık,D17,T0700,-0.5397546
Y2023,Aralık,D17,T0800,-0.019754589
Y2023,Aralık,D17,T0900,1.0602454
Y2023,Aralık,D17,T1000,2.4402454
Y2023,Aralık,D17,T1100,3.9202452
Y2023,Aralık,D17,T1200,5.0502453
Y2023,Aralık,D17,T1300,6.0502453
Y2023,Aralık,D17,T1400,5.9502454
Y2023,Aralık,D17,T1500,5.610245
Y2023,Aralık,D17,T1600,4.5102453
Y2023,Aralık,D17,T1700,1.8102454
Y2023,Aralık,D17,T1800,1.3702455
Y2023,Aralık,D17,T1900,1.2402453
Y2023,Aralık,D17,T2000,1.1602454
Y2023,Aralık,D17,T2100,0.9802454
Y2023,Aralık,D17,T2200,1.0802454
Y2023,Aralık,D17,T2300,0.8102454
Y2023,Aralık,D18,T0000,0.41024542
Y2023,Aralık,D18,T0100,0.1202454
Y2023,Aralık,D18,T0200,-0.11975461
Y2023,Aralık,D18,T0300,-0.2697546
Y2023,Aralık,D18,T0400,-0.04975462
Y2023,Aralık,D18,T0500,0.070245415
Y2023,Aralık,D18,T0600,0.11024541
Y2023,Aralık,D18,T0700,0.090245396
Y2023,Aralık,D18,T0800,0.4402454
Y2023,Aralık,D18,T0900,2.2702456
Y2023,Aralık,D18,T1000,4.750245
Y2023,Aralık,D18,T1100,6.630245
Y2023,Aralık,D18,T1200,7.880245
Y2023,Aralık,D18,T1300,8.860246
Y2023,Aralık,D18,T1400,9.000245
Y2023,Aralık,D18,T1500,7.0502453
Y2023,Aralık,D18,T1600,4.170245
Y2023,Aralık,D18,T1700,3.1902456
Y2023,Aralık,D18,T1800,2.5402455
Y2023,Aralık,D18,T1900,2.0802455
Y2023,Aralık,D18,T2000,1.4202454
Y2023,Aralık,D18,T2100,1.2302454
Y2023,Aralık,D18,T2200,1.1702454
Y2023,Aralık,D18,T2300,1.2802454
Y2023,Aralık,D19,T0000,1.6602454
Y2023,Aralık,D19,T0100,0.8202454
Y2023,Aralık,D19,T0200,0.9802454
Y2023,Aralık,D19,T0300,0.8502454
Y2023,Aralık,D19,T0400,0.9402454
Y2023,Aralık,D19,T0500,1.0202454
Y2023,Aralık,D19,T0600,0.8102454
Y2023,Aralık,D19,T0700,0.9302454
Y2023,Aralık,D19,T0800,1.1702454
Y2023,Aralık,D19,T0900,2.6702452
Y2023,Aralık,D19,T1000,4.5402455
Y2023,Aralık,D19,T1100,5.6602454
Y2023,Aralık,D19,T1200,6.150245
Y2023,Aralık,D19,T1300,6.5502453
Y2023,Aralık,D19,T1400,6.270245
Y2023,Aralık,D19,T1500,5.7202454
Y2023,Aralık,D19,T1600,4.5902452
Y2023,Aralık,D19,T1700,3.9402456
Y2023,Aralık,D19,T1800,3.6902456
Y2023,Aralık,D19,T1900,3.6402454
Y2023,Aralık,D19,T2000,4.2402453
Y2023,Aralık,D19,T2100,4.7002454
Y2023,Aralık,D19,T2200,4.8302455
Y2023,Aralık,D19,T2300,5.3002453
Y2023,Aralık,D20,T0000,5.500245
Y2023,Aralık,D20,T0100,5.6602454
Y2023,Aralık,D20,T0200,5.730245
Y2023,Aralık,D20,T0300,5.8402452
Y2023,Aralık,D20,T0400,6.1202455
Y2023,Aralık,D20,T0500,6.190245
Y2023,Aralık,D20,T0600,6.150245
Y2023,Aralık,D20,T0700,6.1402454
Y2023,Aralık,D20,T0800,6.0602455
Y2023,Aralık,D20,T0900,6.230245
Y2023,Aralık,D20,T1000,6.690245
Y2023,Aralık,D20,T1100,6.8102455
Y2023,Aralık,D20,T1200,6.770245
Y2023,Aralık,D20,T1300,6.5902452
Y2023,Aralık,D20,T1400,6.3202453
Y2023,Aralık,D20,T1500,5.9302454
Y2023,Aralık,D20,T1600,5.210245
Y2023,Aralık,D20,T1700,4.7802453
Y2023,Aralık,D20,T1800,4.8902454
Y2023,Aralık,D20,T1900,5.0102453
Y2023,Aralık,D20,T2000,5.2002454
Y2023,Aralık,D20,T2100,5.420245
Y2023,Aralık,D20,T2200,5.380245
Y2023,Aralık,D20,T2300,5.6202455
Y2023,Aralık,D21,T0000,5.710245
Y2023,Aralık,D21,T0100,5.980245
Y2023,Aralık,D21,T0200,6.150245
Y2023,Aralık,D21,T0300,6.4102454
Y2023,Aralık,D21,T0400,6.7202454
Y2023,Aralık,D21,T0500,6.8702455
Y2023,Aralık,D21,T0600,7.040245
Y2023,Aralık,D21,T0700,7.2402453
Y2023,Aralık,D21,T0800,7.5502453
Y2023,Aralık,D21,T0900,7.880245
Y2023,Aralık,D21,T1000,8.120246
Y2023,Aralık,D21,T1100,8.520246
Y2023,Aralık,D21,T1200,8.930245
Y2023,Aralık,D21,T1300,9.150246
Y2023,Aralık,D21,T1400,9.440246
Y2023,Aralık,D21,T1500,9.530245
Y2023,Aralık,D21,T1600,9.710245
Y2023,Aralık,D21,T1700,9.920245
Y2023,Aralık,D21,T1800,10.110246
Y2023,Aralık,D21,T1900,10.110246
Y2023,Aralık,D21,T2000,9.990245
Y2023,Aralık,D21,T2100,9.920245
Y2023,Aralık,D21,T2200,9.820246
Y2023,Aralık,D21,T2300,9.680245
Y2023,Aralık,D22,T0000,9.500245
Y2023,Aralık,D22,T0100,9.440246
Y2023,Aralık,D22,T0200,9.020246
Y2023,Aralık,D22,T0300,8.790245
Y2023,Aralık,D22,T0400,8.660245
Y2023,Aralık,D22,T0500,8.400246
Y2023,Aralık,D22,T0600,8.090245
Y2023,Aralık,D22,T0700,8.180245
Y2023,Aralık,D22,T0800,8.130245
Y2023,Aralık,D22,T0900,8.340245
Y2023,Aralık,D22,T1000,8.650246
Y2023,Aralık,D22,T1100,8.690246
Y2023,Aralık,D22,T1200,9.020246
Y2023,Aralık,D22,T1300,9.260245
Y2023,Aralık,D22,T1400,9.490245
Y2023,Aralık,D22,T1500,9.5602455
Y2023,Aralık,D22,T1600,9.440246
Y2023,Aralık,D22,T1700,9.480246
Y2023,Aralık,D22,T1800,9.390245
Y2023,Aralık,D22,T1900,9.170245
Y2023,Aralık,D22,T2000,8.990245
Y2023,Aralık,D22,T2100,8.720245
Y2023,Aralık,D22,T2200,8.470245
Y2023,Aralık,D22,T2300,8.260245
Y2023,Aralık,D23,T0000,8.140245
Y2023,Aralık,D23,T0100,8.080246
Y2023,Aralık,D23,T0200,8.010245
Y2023,Aralık,D23,T0300,7.880245
Y2023,Aralık,D23,T0400,7.920245
Y2023,Aralık,D23,T0500,7.9502454
Y2023,Aralık,D23,T0600,7.940245
Y2023,Aralık,D23,T0700,7.9502454
Y2023,Aralık,D23,T0800,8.020246
Y2023,Aralık,D23,T0900,8.170245
Y2023,Aralık,D23,T1000,8.500245
Y2023,Aralık,D23,T1100,8.570246
Y2023,Aralık,D23,T1200,8.680245
Y2023,Aralık,D23,T1300,8.760245
Y2023,Aralık,D23,T1400,8.630245
Y2023,Aralık,D23,T1500,8.470245
Y2023,Aralık,D23,T1600,8.170245
Y2023,Aralık,D23,T1700,8.030246
Y2023,Aralık,D23,T1800,8.0602455
Y2023,Aralık,D23,T1900,8.080246
Y2023,Aralık,D23,T2000,8.090245
Y2023,Aralık,D23,T2100,8.080246
Y2023,Aralık,D23,T2200,8.160246
Y2023,Aralık,D23,T2300,8.240246
Y2023,Aralık,D24,T0000,8.410246
Y2023,Aralık,D24,T0100,8.390245
Y2023,Aralık,D24,T0200,8.430245
Y2023,Aralık,D24,T0300,8.450246
Y2023,Aralık,D24,T0400,8.5602455
Y2023,Aralık,D24,T0500,8.620245
Y2023,Aralık,D24,T0600,8.650246
Y2023,Aralık,D24,T0700,8.590245
Y2023,Aralık,D24,T0800,8.720245
Y2023,Aralık,D24,T0900,9.280245
Y2023,Aralık,D24,T1000,9.940246
Y2023,Aralık,D24,T1100,10.170245
Y2023,Aralık,D24,T1200,10.090245
Y2023,Aralık,D24,T1300,9.8102455
Y2023,Aralık,D24,T1400,9.830245
Y2023,Aralık,D24,T1500,9.940246
Y2023,Aralık,D24,T1600,10.100245
Y2023,Aralık,D24,T1700,10.440246
Y2023,Aralık,D24,T1800,10.750245
Y2023,Aralık,D24,T1900,10.940246
Y2023,Aralık,D24,T2000,11.130245
Y2023,Aralık,D24,T2100,11.220245
Y2023,Aralık,D24,T2200,11.340245
Y2023,Aralık,D24,T2300,11.370245
Y2023,Aralık,D25,T0000,11.130245
Y2023,Aralık,D25,T0100,10.990245
Y2023,Aralık,D25,T0200,10.530245
Y2023,Aralık,D25,T0300,10.020246
Y2023,Aralık,D25,T0400,9.570246
Y2023,Aralık,D25,T0500,8.990245
Y2023,Aralık,D25,T0600,8.5602455
Y2023,Aralık,D25,T0700,7.9702454
Y2023,Aralık,D25,T0800,8.040245
Y2023,Aralık,D25,T0900,8.980246
Y2023,Aralık,D25,T1000,9.470245
Y2023,Aralık,D25,T1100,10.340245
Y2023,Aralık,D25,T1200,10.850245
Y2023,Aralık,D25,T1300,11.010245
Y2023,Aralık,D25,T1400,10.860246
Y2023,Aralık,D25,T1500,10.090245
Y2023,Aralık,D25,T1600,8.970245
Y2023,Aralık,D25,T1700,7.920245
Y2023,Aralık,D25,T1800,7.0902452
Y2023,Aralık,D25,T1900,6.860245
Y2023,Aralık,D25,T2000,6.360245
Y2023,Aralık,D25,T2100,6.110245
Y2023,Aralık,D25,T2200,5.980245
Y2023,Aralık,D25,T2300,5.7202454
Y2023,Aralık,D26,T0000,5.940245
Y2023,Aralık,D26,T0100,6.0902452
Y2023,Aralık,D26,T0200,6.210245
Y2023,Aralık,D26,T0300,6.480245
Y2023,Aralık,D26,T0400,6.730245
Y2023,Aralık,D26,T0500,6.920245
Y2023,Aralık,D26,T0600,7.0302453
Y2023,Aralık,D26,T0700,7.0502453
Y2023,Aralık,D26,T0800,7.4302454
Y2023,Aralık,D26,T0900,7.860245
Y2023,Aralık,D26,T1000,8.430245
Y2023,Aralık,D26,T1100,9.130245
Y2023,Aralık,D26,T1200,9.840245
Y2023,Aralık,D26,T1300,9.750245
Y2023,Aralık,D26,T1400,9.550245
Y2023,Aralık,D26,T1500,8.900246
Y2023,Aralık,D26,T1600,7.670245
Y2023,Aralık,D26,T1700,6.7202454
Y2023,Aralık,D26,T1800,6.210245
Y2023,Aralık,D26,T1900,5.900245
Y2023,Aralık,D26,T2000,5.3402452
Y2023,Aralık,D26,T2100,4.7802453
Y2023,Aralık,D26,T2200,3.6602454
Y2023,Aralık,D26,T2300,3.0002456
Y2023,Aralık,D27,T0000,2.5402455
Y2023,Aralık,D27,T0100,2.3902454
Y2023,Aralık,D27,T0200,2.3202453
Y2023,Aralık,D27,T0300,2.1202455
Y2023,Aralık,D27,T0400,1.7202454
Y2023,Aralık,D27,T0500,1.8302454
Y2023,Aralık,D27,T0600,1.8902454
Y2023,Aralık,D27,T0700,1.8102454
Y2023,Aralık,D27,T0800,1.9302454
Y2023,Aralık,D27,T0900,3.3802452
Y2023,Aralık,D27,T1000,5.710245
Y2023,Aralık,D27,T1100,7.8002453
Y2023,Aralık,D27,T1200,9.170245
Y2023,Aralık,D27,T1300,9.940246
Y2023,Aralık,D27,T1400,9.910245
Y2023,Aralık,D27,T1500,8.720245
Y2023,Aralık,D27,T1600,6.5902452
Y2023,Aralık,D27,T1700,4.6202455
Y2023,Aralık,D27,T1800,4.3502455
Y2023,Aralık,D27,T1900,4.0202456
Y2023,Aralık,D27,T2000,3.7602453
Y2023,Aralık,D27,T2100,3.9102454
Y2023,Aralık,D27,T2200,4.400245
Y2023,Aralık,D27,T2300,4.5702453
Y2023,Aralık,D28,T0000,4.730245
Y2023,Aralık,D28,T0100,4.8402452
Y2023,Aralık,D28,T0200,4.6802454
Y2023,Aralık,D28,T0300,4.5702453
Y2023,Aralık,D28,T0400,5.1402454
Y2023,Aralık,D28,T0500,5.610245
Y2023,Aralık,D28,T0600,5.5302453
Y2023,Aralık,D28,T0700,5.9902453
Y2023,Aralık,D28,T0800,6.2602453
Y2023,Aralık,D28,T0900,7.1802454
Y2023,Aralık,D28,T1000,7.730245
Y2023,Aralık,D28,T1100,8.680245
Y2023,Aralık,D28,T1200,9.160245
Y2023,Aralık,D28,T1300,9.290245
Y2023,Aralık,D28,T1400,9.680245
Y2023,Aralık,D28,T1500,9.460245
Y2023,Aralık,D28,T1600,8.920245
Y2023,Aralık,D28,T1700,8.510245
Y2023,Aralık,D28,T1800,8.290245
Y2023,Aralık,D28,T1900,8.270246
Y2023,Aralık,D28,T2000,8.080246
Y2023,Aralık,D28,T2100,8.070246
Y2023,Aralık,D28,T2200,7.940245
Y2023,Aralık,D28,T2300,8.150246
Y2023,Aralık,D29,T0000,8.050245
Y2023,Aralık,D29,T0100,8.230246
Y2023,Aralık,D29,T0200,8.440246
Y2023,Aralık,D29,T0300,8.500245
Y2023,Aralık,D29,T0400,8.650246
Y2023,Aralık,D29,T0500,8.680245
Y2023,Aralık,D29,T0600,9.170245
Y2023,Aralık,D29,T0700,9.360246
Y2023,Aralık,D29,T0800,9.800245
Y2023,Aralık,D29,T0900,10.330245
Y2023,Aralık,D29,T1000,11.100245
Y2023,Aralık,D29,T1100,11.880245
Y2023,Aralık,D29,T1200,12.250245
Y2023,Aralık,D29,T1300,12.440246
Y2023,Aralık,D29,T1400,12.280245
Y2023,Aralık,D29,T1500,11.820246
Y2023,Aralık,D29,T1600,11.400246
Y2023,Aralık,D29,T1700,10.610246
Y2023,Aralık,D29,T1800,10.250245
Y2023,Aralık,D29,T1900,10.100245
Y2023,Aralık,D29,T2000,10.040245
Y2023,Aralık,D29,T2100,10.040245
Y2023,Aralık,D29,T2200,9.900246
Y2023,Aralık,D29,T2300,9.140245
Y2023,Aralık,D30,T0000,9.130245
Y2023,Aralık,D30,T0100,9.020246
Y2023,Aralık,D30,T0200,8.610246
Y2023,Aralık,D30,T0300,8.590245
Y2023,Aralık,D30,T0400,8.610246
Y2023,Aralık,D30,T0500,8.160246
Y2023,Aralık,D30,T0600,8.020246
Y2023,Aralık,D30,T0700,7.9102454
Y2023,Aralık,D30,T0800,7.920245
Y2023,Aralık,D30,T0900,8.990245
Y2023,Aralık,D30,T1000,10.240245
