location,Basel,Basel
lat,47.75000,47.75000
lon,7.50000,7.50000
asl,363.653,363.653
variable,Wind Speed,Wind Direction
unit,km/h,°
level,10 m,10 m
resolution,hourly,hourly
aggregation,None,None
timestamp,Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20240114T1400,5.634891,206.56505
20240114T1500,7.968939,198.43495
20240114T1600,7.69592,190.7843
20240114T1700,6.725354,195.52411
20240114T1800,8.39657,210.96376
20240114T1900,9.504272,232.69606
20240114T2000,8.534353,242.35403
20240114T2100,7.5942082,238.57043
20240114T2200,7.145796,220.91438
20240114T2300,7.8954163,223.15239
20240115T0000,8.0899935,237.72437
20240115T0100,7.8954163,245.77226
20240115T0200,8.0899935,237.72437
20240115T0300,7.289445,237.09476
20240115T0400,6.696387,233.74615
20240115T0500,6.193674,234.46233
20240115T0600,6.638072,220.6013
20240115T0700,6.989936,214.50853
20240115T0800,7.9036193,210.06859
20240115T0900,6.9153743,218.65982
20240115T1000,10.514218,231.95296
20240115T1100,13.363711,242.74467
20240115T1200,15.978484,247.47943
20240115T1300,15.39184,259.2157
20240115T1400,14.471821,264.28943
20240115T1500,13.684735,268.49255
20240115T1600,12.261158,266.63354
20240115T1700,10.105681,265.91437
20240115T1800,9.007196,267.7094
20240115T1900,7.9526596,264.80557
20240115T2000,6.162207,263.29016
20240115T2100,4.802999,257.00537
20240115T2200,5.771239,266.42368
20240115T2300,6.28713,256.7595
20240116T0000,5.1919937,236.30994
20240116T0100,5.1919937,213.69006
20240116T0200,4.6938252,184.39871
20240116T0300,4.1046314,164.74487
20240116T0400,3.6,143.1301
20240116T0500,4.39436,124.99202
20240116T0600,5.0911684,135.0
20240116T0700,5.1165614,140.71059
20240116T0800,5.0911684,135.0
20240116T0900,3.096837,125.537674
20240116T1000,3.7064266,150.94539
20240116T1100,4.896529,162.89728
20240116T1200,5.6920996,161.56505
20240116T1300,5.1544156,167.90524
20240116T1400,3.219938,153.43495
20240116T1500,3.8939953,123.69006
20240116T1600,4.39436,124.99202
20240116T1700,5.4833565,113.19859
20240116T1800,4.379589,99.46232
20240116T1900,4.2136917,109.9831
20240116T2000,3.8939953,123.69006
20240116T2100,4.6102495,141.34018
20240116T2200,3.0547013,135.0
20240116T2300,5.00128,149.74356
20240117T0000,5.00128,149.74356
20240117T0100,5.1919937,146.30994
20240117T0200,5.692099,145.30484
20240117T0300,6.3690495,137.2906
20240117T0400,7.145796,139.08562
20240117T0500,7.6367526,135.0
20240117T0600,8.404285,133.26428
20240117T0700,8.14587,135.0
20240117T0800,8.287822,145.61966
20240117T0900,9.085988,146.30994
20240117T1000,10.137692,163.49564
20240117T1100,10.390226,165.96376
20240117T1200,11.212135,174.47246
20240117T1300,12.245294,181.68468
20240117T1400,11.885453,181.7357
20240117T1500,11.252519,187.35239
20240117T1600,13.009903,194.42078
20240117T1700,15.937878,198.43495
20240117T1800,17.917007,202.44275
20240117T1900,17.114204,202.24902
20240117T2000,15.937878,198.43495
20240117T2100,16.516901,200.40988
20240117T2200,14.168641,207.21611
20240117T2300,15.496736,210.73549
20240118T0000,15.2947035,206.56505
20240118T0100,15.778518,207.14969
20240118T0200,17.174677,213.02386
20240118T0300,15.315873,209.57784
20240118T0400,13.207634,197.44719
20240118T0500,14.84318,194.03624
20240118T0600,18.514643,206.56505
20240118T0700,18.678415,207.55281
20240118T0800,20.969807,214.50851
20240118T0900,21.915691,222.337
20240118T1000,18.440998,231.3402
20240118T1100,16.263872,242.30054
20240118T1200,15.315873,299.57785
20240118T1300,19.137648,343.61047
20240118T1400,15.328561,350.5377
20240118T1500,11.631956,338.1986
20240118T1600,9.826088,331.55707
20240118T1700,8.557102,337.75098
20240118T1800,7.628263,340.70996
20240118T1900,7.072878,345.25644
20240118T2000,7.072878,345.25644
20240118T2100,7.172949,342.47443
20240118T2200,8.647496,2.3859253
20240118T2300,9.422101,353.41806
20240119T0000,9.255571,346.50427
20240119T0100,6.12,331.92752
20240119T0200,5.634891,333.43497
20240119T0300,5.0142193,338.9625
20240119T0400,6.297428,329.03625
20240119T0500,6.12,331.92752
20240119T0600,6.151683,339.44397
20240119T0700,5.1544156,347.90524
20240119T0800,3.219938,333.43497
20240119T0900,3.6179552,5.7105865
20240119T1000,5.5887027,14.931412
20240119T1100,6.439876,26.565033
20240119T1200,5.991594,32.735214
20240119T1300,6.12,28.07248
20240119T1400,7.0911775,23.962494
20240119T1500,7.754637,21.801407
20240119T1600,6.2145634,10.00798
20240119T1700,7.9932976,7.765167
20240119T1800,7.628263,19.29004
20240119T1900,8.225035,23.198593
20240119T2000,7.5685663,25.34616
20240119T2100,7.24486,26.565033
20240119T2200,5.6233797,39.805573
20240119T2300,5.8048253,60.25511
20240120T0000,6.439876,63.43495
20240120T0100,6.1305785,49.76364
20240120T0200,6.4096174,38.157227
20240120T0300,6.989936,34.508514
20240120T0400,6.8777895,42.87889
20240120T0500,6.489992,56.30993
20240120T0600,5.815978,68.19859
20240120T0700,5.6920996,71.56504
20240120T0800,4.2136917,70.016884
20240120T0900,5.154415,65.224846
20240120T1000,7.289444,69.77513
20240120T1100,7.5942073,84.55967
20240120T1200,7.2,89.99999
20240120T1300,5.937272,75.96376
20240120T1400,6.162207,83.29016
20240120T1500,3.671294,78.69006
20240120T1600,3.8773184,68.19859
20240120T1700,4.802999,102.99461
20240120T1800,3.8268526,131.18591
20240120T1900,4.5820518,135.0
20240120T2000,4.39436,124.99202
20240120T2100,4.8965297,126.027374
20240120T2200,5.95906,154.98311
20240120T2300,7.5685663,154.65382
20240121T0000,6.9247384,152.10272
20240121T0100,6.6087217,150.64224
20240121T0200,6.6087217,150.64224
20240121T0300,7.10031,149.53445
20240121T0400,7.729527,152.24146
20240121T0500,7.729527,152.24146
20240121T0600,7.628263,160.70996
20240121T0700,7.8625183,164.0546
20240121T0800,8.654986,163.07248
20240121T0900,10.041354,165.46555
20240121T1000,9.47012,171.25385
20240121T1100,9.3669195,177.79741
20240121T1200,8.707238,187.12502
20240121T1300,9.422101,186.58194
20240121T1400,8.647496,182.38594
20240121T1500,7.69592,169.2157
20240121T1600,7.968939,161.56505
20240121T1700,8.089993,159.14554
20240121T1800,8.311245,162.34987
20240121T1900,8.311245,162.34987
20240121T2000,7.771331,166.6075
20240121T2100,8.049845,169.69516
20240121T2200,9.346143,164.35776
20240121T2300,10.829959,164.57784
20240122T0000,11.177405,165.06857
20240122T0100,11.090103,166.86598
20240122T0200,11.043261,160.9744
20240122T0300,10.390226,165.96376
20240122T0400,11.609651,172.87498
20240122T0500,12.620554,183.2705
20240122T0600,14.205182,188.74615
20240122T0700,15.463244,192.09476
20240122T0800,17.902534,195.15407
20240122T0900,20.188908,201.99113
20240122T1000,18.0,196.26021
20240122T1100,19.386593,201.8014
20240122T1200,19.376562,215.16644
20240122T1300,19.95972,219.14398
20240122T1400,19.878391,215.41705
20240122T1500,18.079027,215.27243
20240122T1600,21.252197,231.18861
20240122T1700,24.122686,232.27501
20240122T1800,22.9724,237.80426
20240122T1900,21.2522,243.869
20240122T2000,19.486609,244.85522
20240122T2100,19.161337,244.39783
20240122T2200,15.629971,231.5463
20240122T2300,16.489416,233.88066
20240123T0000,16.78156,234.60521
20240123T0100,16.575644,235.61966
20240123T0200,16.42247,243.99666
20240123T0300,16.92383,246.16125
20240123T0400,15.683774,238.13402
20240123T0500,14.336861,241.50436
20240123T0600,15.629971,241.07358
20240123T0700,16.09969,243.43495
20240123T0800,14.48972,243.43495
20240123T0900,13.479583,235.88553
20240123T1000,10.464797,220.8151
20240123T1100,13.237038,225.0
20240123T1200,13.324863,231.58195
20240123T1300,10.630672,241.69925
20240123T1400,10.195057,227.86241
20240123T1500,11.200571,225.0
20240123T1600,10.691453,225.0
20240123T1700,10.144082,207.47443
20240123T1800,12.181625,198.97041
20240123T1900,14.332341,191.59218
20240123T2000,14.685176,191.30994
20240123T2100,13.450708,195.52411
20240123T2200,12.144331,191.97614
20240123T2300,13.661038,198.43495
20240124T0000,15.459054,207.75854
20240124T0100,17.873556,214.33022
20240124T0200,19.174856,219.66785
20240124T0300,19.35314,223.49257
20240124T0400,20.018072,232.30576
20240124T0500,21.710716,229.70786
20240124T0600,22.961115,228.81409
20240124T0700,23.441502,227.48956
20240124T0800,23.708124,228.07745
20240124T0900,24.248611,229.21417
20240124T1000,21.129883,224.30972
20240124T1100,21.437386,229.08562
20240124T1200,22.608458,232.76517
20240124T1300,22.90743,239.80838
20240124T1400,22.38378,242.19855
20240124T1500,21.096123,244.74684
20240124T1600,18.998316,242.9494
20240124T1700,16.42247,243.99666
20240124T1800,14.372974,247.9321
20240124T1900,12.074766,243.43495
20240124T2000,10.464797,243.43495
20240124T2100,9.693296,238.67131
20240124T2200,8.209263,232.12502
20240124T2300,8.217153,241.18921
20240125T0000,6.9153743,231.3402
20240125T0100,5.3999996,233.1301
20240125T0200,5.904439,232.43141
20240125T0300,6.9153743,231.3402
20240125T0400,5.904439,232.43141
20240125T0500,5.0142193,248.9625
20240125T0600,4.0249224,280.30487
20240125T0700,2.4149535,243.43495
20240125T0800,3.0758414,200.55605
20240125T0900,2.9024127,209.74489
20240125T1000,3.319036,192.52881
20240125T1100,2.9024127,209.74489
20240125T1200,5.154415,245.22485
20240125T1300,4.6938257,237.52881
20240125T1400,3.319036,229.39871
20240125T1500,3.319036,229.39871
20240125T1600,4.3349743,221.63354
20240125T1700,5.6002855,225.0
20240125T1800,6.4096174,218.15723
20240125T1900,6.297428,210.96376
20240125T2000,6.12,208.0725
20240125T2100,6.9247384,207.89728
20240125T2200,7.386582,223.02507
20240125T2300,9.085988,213.69006
20240126T0000,8.287822,214.38034
20240126T0100,5.95906,205.01689
20240126T0200,5.0911684,188.1301
20240126T0300,5.4119864,183.81407
20240126T0400,6.12,180.0
20240126T0500,6.4799995,180.0
20240126T0600,7.5942073,185.44034
20240126T0700,7.69592,190.7843
20240126T0800,8.654986,196.92752
20240126T0900,10.163227,202.9321
20240126T1000,9.504273,204.62357
20240126T1100,9.504272,217.30396
20240126T1200,10.97262,228.9909
20240126T1300,12.904882,239.85861
20240126T1400,14.512064,246.61478
20240126T1500,14.512064,246.61478
20240126T1600,13.5515,253.00919
20240126T1700,11.570515,264.64417
20240126T1800,9.36,270.0
20240126T1900,7.072878,284.74356
20240126T2000,7.491114,305.2176
20240126T2100,6.696387,323.74615
20240126T2200,6.297428,329.03625
20240126T2300,6.379216,343.61047
20240127T0000,6.489992,340.55997
20240127T0100,5.0911684,8.130096
20240127T0200,4.39436,34.99202
20240127T0300,4.072935,44.999985
20240127T0400,3.319036,49.398697
20240127T0500,2.9024127,60.25511
20240127T0600,3.319036,77.47118
20240127T0700,3.9763298,95.19443
20240127T0800,4.0249224,100.30484
20240127T0900,3.6179552,95.71059
20240127T1000,5.0528407,85.91438
20240127T1100,5.0528407,85.91438
20240127T1200,4.73506,98.74616
20240127T1300,5.506941,101.30993
20240127T1400,4.73506,98.74616
20240127T1500,3.671294,78.69006
20240127T1600,5.8603754,42.510437
20240127T1700,5.6233797,50.194427
20240127T1800,4.452954,75.96376
20240127T1900,4.379589,99.46232
20240127T2000,5.3517847,109.653824
20240127T2100,5.815978,111.80141
20240127T2200,5.495161,121.6075
20240127T2300,6.8777895,132.8789
20240128T0000,5.904439,127.56859
20240128T0100,6.1305785,130.23636
20240128T0200,5.6002855,135.0
20240128T0300,5.3517847,132.27368
20240128T0400,5.3517847,137.72632
20240128T0500,5.8603754,137.48955
20240128T0600,6.1094027,135.0
20240128T0700,6.618519,135.0
20240128T0800,6.618519,135.0
20240128T0900,6.4096174,141.84277
20240128T1000,7.2,143.1301
20240128T1100,8.0899935,147.72435
20240128T1200,6.989936,145.49147
20240128T1300,6.8777895,137.1211
20240128T1400,6.4096174,128.15723
20240128T1500,5.3517847,132.27368
20240128T1600,5.1165614,140.71059
20240128T1700,5.904439,142.4314
20240128T1800,6.638072,139.3987
20240128T1900,6.9153743,141.34018
20240128T2000,6.489992,146.30994
20240128T2100,6.297428,149.03624
20240128T2200,6.12,151.9275
20240128T2300,6.792466,147.99461
20240129T0000,6.489992,146.30994
20240129T0100,5.991594,147.26477
20240129T0200,6.12,151.9275
20240129T0300,6.12,151.9275
20240129T0400,5.8048253,150.25511
20240129T0500,5.8048253,150.25511
20240129T0600,5.95906,154.98311
20240129T0700,5.95906,154.98311
20240129T0800,5.95906,154.98311
20240129T0900,6.12,151.9275
20240129T1000,5.315336,151.69923
20240129T1100,6.28713,156.37062
20240129T1200,6.9527545,158.7495
20240129T1300,7.0911775,156.0375
20240129T1400,6.297428,149.03624
20240129T1500,6.1305785,139.76364
20240129T1600,7.10031,149.53445
20240129T1700,6.9247384,152.10272
20240129T1800,6.763786,154.79887
20240129T1900,6.12,151.9275
20240129T2000,5.8048253,150.25511
20240129T2100,5.692099,145.30484
20240129T2200,6.3690495,137.2906
20240129T2300,6.193674,144.46231
20240130T0000,5.692099,145.30484
20240130T0100,5.495161,148.3925
20240130T0200,5.495161,148.3925
20240130T0300,5.991594,147.26477
20240130T0400,6.489992,146.30994
20240130T0500,6.297428,149.03624
20240130T0600,5.634891,153.43495
20240130T0700,5.4833565,156.8014
20240130T0800,6.151683,159.44395
20240130T0900,6.9899354,168.11134
20240130T1000,6.8399997,180.0
20240130T1100,7.5942073,185.44034
20240130T1200,8.049845,190.30484
20240130T1300,7.771331,193.3925
20240130T1400,6.5693827,189.46233
20240130T1500,5.0911684,188.1301
20240130T1600,5.0528407,184.08562
20240130T1700,4.3349743,184.76364
20240130T1800,3.9763298,174.80557
20240130T1900,4.452954,165.96376
20240130T2000,4.802999,167.00539
20240130T2100,4.896529,162.89728
20240130T2200,4.32,180.0
20240130T2300,4.379589,170.53767
20240131T0000,4.379589,170.53767
20240131T0100,3.671294,168.69006
20240131T0200,3.2599385,173.6598
20240131T0300,3.319036,167.47119
20240131T0400,3.7585104,163.30075
20240131T0500,3.7585104,163.30075
20240131T0600,3.219938,153.43495
20240131T0700,3.8773184,158.1986
20240131T0800,5.0142193,158.9625
20240131T0900,6.0347,162.64597
20240131T1000,4.896529,162.89728
20240131T1100,5.4477882,172.40535
20240131T1200,5.4477882,187.59465
20240131T1300,5.4833565,203.1986
20240131T1400,5.3999996,216.8699
20240131T1500,4.3349743,221.63354
20240131T1600,6.6087217,209.35776
20240131T1700,7.289444,200.22485
20240131T1800,6.638072,192.52881
20240131T1900,5.8048253,187.12502
20240131T2000,5.506941,191.30994
20240131T2100,5.8603754,190.61966
20240131T2200,6.2145634,190.00798
20240131T2300,7.5942073,185.44034
20240201T0000,7.342588,191.30994
20240201T0100,6.489992,199.44003
20240201T0200,5.8048253,209.74489
20240201T0300,5.991594,212.73523
20240201T0400,8.089993,200.85446
20240201T0500,8.427383,199.98311
20240201T0600,8.427383,199.98311
20240201T0700,8.225035,203.1986
20240201T0800,9.0,216.8699
20240201T0900,10.44,223.60281
20240201T1000,8.669949,221.63354
20240201T1100,8.654987,225.0
20240201T1200,7.928177,230.52754
20240201T1300,8.0899935,237.72437
20240201T1400,7.24486,243.43495
20240201T1500,6.12,241.92752
20240201T1600,6.379216,253.61046
20240201T1700,4.510787,241.38954
20240201T1800,3.7064266,240.9454
20240201T1900,3.8939953,236.30994
20240201T2000,3.319036,220.6013
20240201T2100,3.396233,212.00539
20240201T2200,3.7064266,209.05461
20240201T2300,3.6,216.8699
20240202T0000,3.0547013,225.0
20240202T0100,3.319036,220.6013
20240202T0200,4.198285,210.96376
20240202T0300,5.1919937,213.69006
20240202T0400,4.8965297,216.02737
20240202T0500,5.00128,210.25644
20240202T0600,4.39436,214.99202
20240202T0700,4.829907,206.56505
20240202T0800,6.151683,200.55605
20240202T0900,5.815978,201.8014
20240202T1000,7.729527,207.75854
20240202T1100,9.504272,217.30396
20240202T1200,10.44,223.60281
20240202T1300,11.457958,223.72697
20240202T1400,10.97262,228.9909
20240202T1500,8.942214,229.8991
20240202T1600,6.489992,213.69006
20240202T1700,6.9527545,201.2505
20240202T1800,6.6185193,202.38013
20240202T1900,5.6920996,198.43495
20240202T2000,5.5887027,194.93143
20240202T2100,5.5887027,194.93143
20240202T2200,6.28713,193.24052
20240202T2300,6.519877,186.3402
20240203T0000,5.4477882,187.59465
20240203T0100,5.8603754,190.61966
20240203T0200,6.0347,197.35403
20240203T0300,5.634891,206.56505
20240203T0400,5.495161,211.6075
20240203T0500,5.634891,206.56505
20240203T0600,5.815978,201.8014
20240203T0700,5.3517847,199.65382
20240203T0800,5.815978,201.8014
20240203T0900,6.193674,215.53769
20240203T1000,7.145796,229.08562
20240203T1100,8.39657,239.03624
20240203T1200,9.028754,246.50143
20240203T1300,8.654986,253.07248
20240203T1400,8.759178,260.5377
20240203T1500,8.350138,262.5686
20240203T1600,6.130579,266.63354
20240203T1700,6.379216,253.61046
20240203T1800,6.12,241.92752
20240203T1900,6.696387,233.74615
20240203T2000,5.6233797,230.19443
20240203T2100,6.1305785,229.76364
20240203T2200,6.9153743,218.65982
20240203T2300,6.1094027,225.0
20240204T0000,4.8433046,228.01279
20240204T0100,6.439876,206.56505
20240204T0200,6.763786,205.20113
20240204T0300,5.6233797,219.80557
20240204T0400,6.193674,215.53769
20240204T0500,8.373386,205.46335
20240204T0600,7.9036193,210.06859
20240204T0700,7.289445,212.90524
20240204T0800,9.0,216.8699
20240204T0900,11.019764,231.63252
20240204T1000,9.726664,231.009
20240204T1100,9.021574,241.38954
20240204T1200,10.296251,233.53076
20240204T1300,12.10157,239.62088
20240204T1400,11.440979,245.85446
20240204T1500,10.137692,253.49564
20240204T1600,7.628263,250.70996
20240204T1700,7.10031,239.53445
20240204T1800,6.9153743,231.3402
20240204T1900,6.8777895,227.1211
20240204T2000,7.42159,230.90614
20240204T2100,7.42159,230.90614
20240204T2200,6.696387,216.25385
20240204T2300,7.2,216.8699
20240205T0000,8.913181,223.36343
20240205T0100,9.422101,226.54816
20240205T0200,8.404285,226.73572
20240205T0300,7.145796,220.91438
20240205T0400,6.1305785,220.23636
20240205T0500,6.193674,215.53769
20240205T0600,6.12,208.0725
20240205T0700,6.28713,203.62938
20240205T0800,6.830519,198.43495
20240205T0900,7.9036193,210.06859
20240205T1000,6.989936,214.50853
20240205T1100,7.491114,215.21759
20240205T1200,7.7043357,217.40535
20240205T1300,7.7879906,213.69006
20240205T1400,8.287822,214.38034
20240205T1500,7.2,216.8699
20240205T1600,7.2,216.8699
20240205T1700,8.049845,206.56505
20240205T1800,7.24486,206.56505
20240205T1900,6.28713,203.62938
20240205T2000,6.151683,200.55605
20240205T2100,6.28713,203.62938
20240205T2200,6.12,208.0725
20240205T2300,6.28713,203.62938
20240206T0000,6.439876,206.56505
20240206T0100,6.9247384,207.89728
20240206T0200,7.2,216.8699
20240206T0300,7.6367526,225.0
20240206T0400,7.145796,229.08562
20240206T0500,7.145796,229.08562
20240206T0600,7.6367526,225.0
20240206T0700,8.161764,221.42366
20240206T0800,7.7043357,217.40535
20240206T0900,9.178235,228.17984
20240206T1000,12.413477,240.46121
20240206T1100,12.55879,242.70044
20240206T1200,12.245293,245.69547
20240206T1300,12.181625,251.0296
20240206T1400,13.32,251.07536
20240206T1500,11.440979,245.85446
20240206T1600,7.491114,234.78241
20240206T1700,10.296251,233.53076
20240206T1800,10.799999,233.1301
20240206T1900,9.449572,229.63547
20240206T2000,9.673221,225.0
20240206T2100,9.931042,226.46881
20240206T2200,8.78872,214.99202
20240206T2300,11.043261,199.0256
20240207T0000,11.770403,203.4287
20240207T0100,11.966953,201.16125
20240207T0200,12.979984,199.44003
20240207T0300,14.578888,200.22485
20240207T0400,14.986553,204.10223
20240207T0500,15.941944,205.40771
20240207T0600,17.238699,208.70595
20240207T0700,17.906157,210.17352
20240207T0800,17.974781,212.73523
20240207T0900,17.0763,214.69516
20240207T1000,17.0763,214.69516
20240207T1100,18.971008,213.38852
20240207T1200,23.933908,223.78113
20240207T1300,25.305208,230.19443
20240207T1400,22.493519,230.19443
20240207T1500,19.373219,228.01279
20240207T1600,15.072783,220.156
20240207T1700,15.077082,213.31064
20240207T1800,17.974781,212.73523
20240207T1900,20.592503,216.46924
20240207T2000,22.180206,215.75389
20240207T2100,22.104116,217.05653
20240207T2200,17.581125,222.51045
20240207T2300,20.240198,218.50066
20240208T0000,20.746122,218.6598
20240208T0100,20.240198,218.50066
20240208T0200,19.8,216.8699
20240208T0300,19.67195,214.56253
20240208T0400,18.971008,213.38852
20240208T0500,18.775303,212.47119
20240208T0600,18.39878,210.57922
20240208T0700,16.923828,209.29137
20240208T0800,17.595861,210.76273
20240208T0900,19.174856,219.66785
20240208T1000,18.864824,221.90594
20240208T1100,18.472595,213.07068
20240208T1200,23.333443,218.10757
20240208T1300,17.57744,214.99202
20240208T1400,14.007655,205.90651
20240208T1500,11.090103,193.13402
20240208T1600,7.5599995,180.0
20240208T1700,6.9247384,152.10272
20240208T1800,6.12,151.9275
20240208T1900,5.991594,147.26477
20240208T2000,5.495161,148.3925
20240208T2100,5.1919937,146.30994
20240208T2200,5.3517847,160.34618
20240208T2300,6.6185193,157.61987
20240209T0000,8.089993,159.14554
20240209T0100,8.427383,160.01689
20240209T0200,9.0,163.73979
20240209T0300,10.464798,176.05481
20240209T0400,11.212135,174.47246
20240209T0500,10.308831,167.90524
20240209T0600,9.904906,160.90651
20240209T0700,9.983106,154.359
20240209T0800,10.636766,156.0375
20240209T0900,10.30883,155.22485
20240209T1000,6.9247384,152.10272
20240209T1100,7.0911775,156.0375
20240209T1200,8.373386,154.53665
20240209T1300,9.360001,157.38013
20240209T1400,9.339208,152.44719
20240209T1500,8.707237,150.25511
20240209T1600,6.1305785,139.76364
20240209T1700,5.0911684,135.0
20240209T1800,4.39436,145.00798
20240209T1900,3.7064266,150.94539
20240209T2000,3.5455887,156.0375
20240209T2100,3.4152596,161.56505
20240209T2200,4.0249224,153.43495
20240209T2300,5.6233797,140.19443
20240210T0000,6.9247384,117.89726
20240210T0100,5.991594,122.73523
20240210T0200,4.198285,120.96376
20240210T0300,5.0911684,135.0
20240210T0400,4.8965297,126.027374
20240210T0500,3.096837,125.537674
20240210T0600,3.219938,116.56505
20240210T0700,3.2599385,83.65981
20240210T0800,2.1897945,80.537674
20240210T0900,3.396233,57.994614
20240210T1000,6.193674,35.53766
20240210T1100,6.489992,33.690063
20240210T1200,8.225035,23.198593
20240210T1300,8.854829,26.565033
20240210T1400,7.145796,49.085617
20240210T1500,2.52,360.0
20240210T1600,3.6,323.13013
20240210T1700,5.3999996,306.8699
20240210T1800,5.5887027,284.93143
20240210T1900,4.6938257,237.52881
20240210T2000,5.6002855,225.0
20240210T2100,9.826088,241.55707
20240210T2200,12.24,241.92752
20240210T2300,15.683774,238.13402
20240211T0000,16.279802,234.90419
20240211T0100,14.565548,230.01312
20240211T0200,12.229406,222.61406
20240211T0300,11.525623,218.65982
20240211T0400,11.525623,218.65982
20240211T0500,11.808878,217.5686
20240211T0600,12.4811535,213.23172
20240211T0700,11.885453,215.13419
20240211T0800,11.753876,220.03026
20240211T0900,12.031756,218.92755
20240211T1000,16.039202,224.09062
20240211T1100,17.309975,225.0
20240211T1200,17.581125,227.48956
20240211T1300,20.87379,237.68039
20240211T1400,19.164717,241.99083
20240211T1500,17.22742,243.97041
20240211T1600,13.891522,238.7816
20240211T1700,12.599998,233.1301
20240211T1800,12.475961,223.83087
20240211T1900,13.104198,217.18471
20240211T2000,14.186923,215.7067
20240211T2100,14.84318,219.09386
20240211T2200,13.551501,219.61069
20240211T2300,12.387348,215.53769
20240212T0000,12.819235,218.15723
20240212T0100,11.720751,222.51045
20240212T0200,10.691453,225.0
20240212T0300,9.686609,221.98721
20240212T0400,8.942214,220.1009
20240212T0500,6.489992,213.69006
20240212T0600,5.8048253,209.74489
20240212T0700,5.3517847,199.65382
20240212T0800,7.5942082,211.42957
20240212T0900,9.0,233.1301
20240212T1000,7.771331,256.6075
20240212T1100,6.489992,273.17984
20240212T1200,5.8048253,277.125
20240212T1300,8.209263,285.25513
20240212T1400,8.089993,290.85446
20240212T1500,5.815978,291.8014
20240212T1600,3.7585104,286.69925
20240212T1700,6.87779,276.009
20240212T1800,5.8603754,259.38034
20240212T1900,5.8048253,240.25513
20240212T2000,6.3690495,227.29062
20240212T2100,6.4096174,218.15723
20240212T2200,7.42159,230.90614
20240212T2300,7.8954163,223.15239
20240213T0000,6.4096174,218.15723
20240213T0100,5.1919937,213.69006
20240213T0200,5.154415,204.77515
20240213T0300,5.2416787,195.9454
20240213T0400,4.73506,188.74615
20240213T0500,4.3349743,184.76364
20240213T0600,4.32,180.0
20240213T0700,3.9763298,174.80557
20240213T0800,4.452954,165.96376
20240213T0900,3.6179552,185.71059
20240213T1000,4.0249224,206.56505
20240213T1100,5.0911684,225.0
20240213T1200,5.8048253,240.25513
20240213T1300,6.297428,239.03625
20240213T1400,6.1305785,229.76364
20240213T1500,5.692099,235.30484
20240213T1600,3.671294,258.69006
20240213T1700,1.609969,26.565033
20240213T1800,2.0991426,120.96376
20240213T1900,4.39436,145.00798
20240213T2000,4.1046314,164.74487
20240213T2100,4.2136917,160.01689
20240213T2200,4.896529,162.89728
20240213T2300,5.506941,168.69006
20240214T0000,5.4477882,172.40535
20240214T0100,5.8048253,172.87498
20240214T0200,7.2805495,171.46924
20240214T0300,7.6367526,171.8699
20240214T0400,7.342588,168.69006
20240214T0500,6.638072,167.47119
20240214T0600,7.208994,177.13759
20240214T0700,7.2,180.0
20240214T0800,6.849467,183.01279
20240214T0900,7.2359104,185.71059
20240214T1000,5.5887027,194.93143
20240214T1100,7.10031,210.46555
20240214T1200,7.289445,212.90524
20240214T1300,6.489992,213.69006
20240214T1400,6.792466,212.00539
20240214T1500,5.634891,206.56505
20240214T1600,5.8603754,190.61966
20240214T1700,5.5887027,165.06857
20240214T1800,4.2136917,160.01689
20240214T1900,4.379589,170.53767
20240214T2000,4.1046314,164.74487
20240214T2100,4.2136917,160.01689
20240214T2200,3.96,180.0
20240214T2300,3.6179552,174.28941
20240215T0000,4.0249224,169.69516
20240215T0100,4.73506,171.25385
20240215T0200,5.2416787,164.0546
20240215T0300,5.495161,148.3925
20240215T0400,5.692099,145.30484
20240215T0500,5.991594,147.26477
20240215T0600,5.692099,145.30484
20240215T0700,6.489992,146.30994
20240215T0800,7.2,143.1301
20240215T0900,6.9153743,141.34018
20240215T1000,6.1094027,135.0
20240215T1100,7.653705,138.81407
20240215T1200,7.24486,153.43495
20240215T1300,6.9153743,141.34018
20240215T1400,7.653705,138.81407
20240215T1500,6.3690495,137.2906
20240215T1600,5.3517847,137.72632
20240215T1700,3.8773184,158.1986
20240215T1800,5.6920996,161.56505
20240215T1900,6.6087217,150.64224
20240215T2000,6.28713,156.37062
20240215T2100,5.8048253,150.25511
20240215T2200,5.154415,155.22485
20240215T2300,7.42159,165.96376
20240216T0000,7.628263,160.70996
20240216T0100,6.5693827,170.53767
20240216T0200,5.315336,151.69923
20240216T0300,6.4096174,141.84277
20240216T0400,6.638072,139.3987
20240216T0500,5.95906,154.98311
20240216T0600,6.489992,160.55997
20240216T0700,6.28713,166.75948
20240216T0800,6.849467,176.98721
20240216T0900,8.049845,190.30484
20240216T1000,6.439876,206.56505
20240216T1100,9.449572,220.36453
20240216T1200,9.178235,221.82018
20240216T1300,8.161764,221.42366
20240216T1400,7.145796,229.08562
20240216T1500,6.193674,234.46233
20240216T1600,4.39436,235.00798
20240216T1700,5.3999996,233.1301
20240216T1800,4.510787,208.61046
20240216T1900,4.452954,194.03624
20240216T2000,4.452954,194.03624
20240216T2100,4.2136917,199.98311
20240216T2200,4.2136917,199.98311
20240216T2300,4.1046314,195.25513
20240217T0000,4.452954,194.03624
20240217T0100,4.802999,192.99461
20240217T0200,4.73506,188.74615
20240217T0300,3.671294,191.30994
